Job Title,Job Description
Software Engineer,"Business
Navis
Job Function
Software Development
Location
Chennai IN
Senior Software Engineer
Making Your Next Move Count
At Navis you will find a rewarding career where you can thrive at every level We invest in our teammates through offering competitive compensation and benefits progressive training opportunities that empower employees to achieve total physical financial social community wellbeing In addition to challenging and meaningful work you will find a strong worklife balance and a deep commitment to developing you Navis culture thrives on teamwork and diversity So bring your unique perspective and talent to Navis and thrive in your every work day
Navis LLC is an equal opportunity employer committed to a diverse and inclusive workforce
Position Summary
We are looking for a highly motivated Senior Software Engineer with a desire to continually innovate learn and help others succeed to join our team in building the next generation of our product offeringIn this position you will have an opportunity to make major contributions to our next generation of transportation and logistics Navis Smart software for the marine industry
Responsibilities
Analyse design develop and unit test robust largescale application
Collaborate with product management and quality assurance to delivery highly efficient features and functionality
Take ownership of a product feature and drive design code and feature reviews
Provide guidance related to your feature to various cross functional teams within the organization such as Documentation Professional Services Sustaining and Support
Requirements
Exp 6 Years
Expertise in Java ObjectOriented Programming
Experience in coding and implementing scalable solutions in largescale distributed systems
Extensive handson experience building services using these technologies Java SpringBoot Hibernate
Indepth knowledge of RDBMS technologies SQLServer Postgresql and NoSQL DB like Cassandra
Experience in building SOA based micro services solutions
Good expertise in Messaging KAFKA rabbitmq etc
Solid Experience in developing scalable Eventdriven applications
Strong handson experience in implementing REST APIs
Strong understanding of OOPS concepts Data Structures Design Patterns
Proficiency in GIT and other versioning tools
Experience in an Agile Development environment
Good working knowledge of Continuous Integration DevOps and relevant tools such as Jenkins
Good working knowledge of Docker Kubernetes"
Node js developer,"Hi
We are hiring NodeJs developer for one of our client Please find below the details of a job opportunity with our esteem client kindly revert with your updated resume and following details if interested to pursue this further
Position Nodejs developer
Experience 3 years
Employement type Permanent
Joining Time Immediate and early joinees preferred
Location Hyderabad
Job description
 Experience with application development using NodeJS and frameworks available for itsuch as Express StrongLoop etc depending on your technology stack
 Basic knowledge on javascript
 Implementing automated testing platforms and unit tests
 Proficient understanding of code versioning tools such as Git
 Developer who has experience with backend components
 Support the frontend developers by integrating their work with the Nodejs application
Job Type Fulltime
Schedule
Day shift
Experience
backend components 1 year Required
automated testing platforms unit tests 1 year Required
frameworks StrongLoopjavascript 1 year Required
NodeJS Developer 3 years Required
understanding of code versioning tools such as Git 1 year Required
Education
Bachelors Required
Work Remotely
Temporarily due to COVID19"
Software Engineer,"Description
Understand and define features functions and enhancements including coding unit testing and release production in the Media team
Responsibilities
Understand existing ecosystem before being able to add features functions and enhancements
Design and implement including coding unit testing and release to production
Follow improve processes with special focus on code reviews among others
Improve quality with every version and new features must match or exceed existing levels
Contribute to a collaborative and responsive team that owns a worldclass product service
Through awareness question priorities and influence plans designs
Requirement
BS or MS in Computer Science or related field
4 years experience building multithreaded solutions on one or more of Linux Android iOS Mac Win Experience in developing In C
Good communication skills through email specs and design docs
Bonus
Experience with protocols RTPRTCP SIP H323
Experience with packet error resilience RTXFEC packet pacing
Contributions to open source projects Culture of innovation with patents
Experience building AV capture AV rendering screen capture applications
Using Network Emulators Building scripts utilities for operational excellence
Verizon recently acquired BlueJeans and plans to integrate BlueJeans employees into Verizon including its compensation and benefits programs in due course This position will be part of that planned integration"
JavaScript Developer,"Who are we
AI has been redefining the way enterprises work and contact centers are no exception in fact its one where AI is increasingly in demand The use of chat bots machine comprehension namedentity recognition sentiment analysis recommender systems speech recognition fraud detection etc has led to boundless improvements in contact center efficiency and customer happiness Ciscos Contact Center solutions enable businesses to improve customer service and deliver personalized customer experiences by harnessing the power of big data and AI thats what you will do
Over 3 million agents across 30000 different enterprises use Cisco Contact Center solutions and will be using your solutions to deliver a phenomenal customer experience to billions of people
Learn more about us httpcscocontactcenter
Who Youll Work With
Youll join a newly formed highcaliber team thats building greenfield AI solutions for contact centers Were customerfocused datainformed passionate about solving ambitious problems keen on getting things done and we do it all with craftsmanship
Who You Are
You know how to build AI solutions at scale As a Senior Full Stack Engineer you will design and build scalable and reliable cloudnative microservices and data pipelines in our AI Platform You will mentor and lead others towards making sound technical decisions Youre passionate about learning research and using stateoftheart technologies and software development techniques
Your skills and experience include
Required Skills
 7 years of software Design and development experience
 Java multithreading frameworks like Akka Spring REST APIs
 UI Design with Javascript React AngularJS
 Big Data Frameworks Technologies
Desirable Skills
Building gRPC Clients Servers
Machine Learning Model building Serving with Tensorflow Pytorch Keras scikitlearn
Experience building production AI solutions
CICD pipelines with Docker Kubernetes and Jenkins
Why Cisco
WeAreCisco where each person is unique but we bring our talents to work as a team and make a difference powering an inclusive future for all
We embrace digital and help our customers implement change in their digital businesses Some may think were old 36 years strong and only about hardware but were also a software company And a security company We even invented an intuitive network that adapts predicts learns and protects No other company can do what we do you cant put us in a box
But Digital Transformation is an empty buzz phrase without a culture that allows for innovation creativity and yes even failure if you learn from it
Day to day we focus on the give and take We give our best give our egos a break and give of ourselves because giving back is built into our DNA We take accountability bold steps and take difference to heart Because without diversity of thought and a dedication to equality for all there is no moving forward
So you have colorful hair Dont care Tattoos Show off your ink Like polka dots Thats cool Pop culture geek Many of us are Passion for technology and world changing Be you with us"
DevOps Engineer,"Title Senior DevOps Engineer
Skills DevOps CJava Any Object programming language PowerShell TSQL Agile methodology
Location DLF Cyber Hub Gurugram
Company Summary
Were the global leader in workspace scheduling technology We make it easy to find and book space to meet up and work together We provide workspace scheduling software to over 1000 of the worlds biggest brands integrating meeting room and workspace reservation solutions that help remove friction in the workplace and free businesses and their people up to get the most out of their working day
Responsibilities
You will be responsible for Delivery Deliver cloud applications and resources reliably and without downtime
You will be responsible to execute change management tasks in application and database end that are not yet automated
You are responsible for design planning and development of operational solutions based on business requirements
Query Optimization on database side along with troubleshooting skills on database and application side
Monitor and take care of Application and Database patterns to host and maintain on Azure or any similar cloud platform
Be responsible for connectivity Security and connectivity between into and out of cloud services
Be responsible for selecting and leveraging libraries
Provide common solutions to multiple teams by identifying and addressing patterns in infrastructure and applications
Ensuring stability reliability and performance of Azure infrastructure
Improve applications performance
Develop database schemas tables and dictionaries
Ensure the data quality and integrity in databases
Create complex functions scripts stored procedures and triggers to support application development
You work in conjunction with fellow developers and operations members to come to the best possible solution
You are always looking for patterns and ways to increase efficiency eliminate downtime optimize costs and maintain performance at scale
Design solutions with failure in mind to ensure reliability
About You
46 years of relevant experience in development
You have experience with one or more languages C Java Python etc
Exposure to PowerShell logic App Runbook
Intermediate to advanced knowledge of SQL and T SQL Experience in MSSQL databases on cloud or hosted in must
Query Optimization along with troubleshooting experience on database and application side
You will have proficiency in one or more cloud providers AWS Azure or in largescale SaaS on any platform
Have exposure to systems or applications at scale especially on database side
Experience in applying engineering principles to operations
You have demonstrable experience managing a single multitenanted SaaS system
You are well versed in a large number of technologies and welcome new tools and techniques
You work to provide handson technical expertise to design deploy secure and optimize Cloud services
Nice to Have
Nice to have Frontend UI Programming language JavaScript AngularReact Python
You enjoy working with a large variety of services and technologies
Enjoy pushing scalability to the limit with high throughput services
You avoid logging into servers directly and prefer automation and aggregation for management
Like being active in the Open Source community by leading evangelizing or contributing to projects
You have industry experience providing handson technical expertise to design deploy secure and optimize Cloud services
Benefits
Health insurance fully paid Spouse children and Parents
Accident insurance fully paid
Transport allowance
Gratuity fully paid
25 day holidays
7 paid sick days
10 public holidays
Company Information
Follow us on Twitter LinkedIn YouTube
Condeco are proud to be an equal opportunity employer We are committed to treating all individuals in a fair and equal manner by creating an inclusive and open environment for all employees"
iOS Developer,"Who we are
Mobiquity is a digital engagement provider for more than 200 of the worlds leading brands We are a collective of consultants designers developers cloud advisors and data scientists spread across 3 continents and 9 offices who create compelling digital experiences to help clients show they care to the people who matter most their consumers patients and employees
About the Job
Mobiquity is seeking a Principal iOS Developer with demonstrated experience designing and implementing enterprise scale mobile solutions The ideal candidate will bring both strategic vision and solid execution skills to create native applications for mobile devices
Responsibilities
Design and develop native mobile applications for iOS
Integrate mobile apps with RESTful web services
Work with UX Designers Mobile Architects and other Developers to build enterprise mobile solutions
Work as part of an agile team on leading edge technologies
Skills and Experience
7 years experience developing applications software
Excellent working knowledge of an object oriented language Java C ObjectiveC C or similar including 4 years ObjectiveC preferably on the iPhone
Demonstrated expertise with Apples iOS SDK Cocoa Cocoa Touch etc
Experience using RESTful APIs to integrate mobile applications to server side systems
Working knowledge of HTML5 CSS3 and Javascript a plus
Good understanding of software development best practices
Experience working in an agile environment
Working knowledge of SCM with strong emphasis on Git and proper Git Flow"
Java Developer,"Areas of responsibility 
The candidate will be responsible for technology framework and providing technical leadership in IoT enabled cloud applications development with a focus on the design of systems and services that run on shared cloud platforms
The Cloud Solution Architect would play a major role in performing business analysis and liaison with product marketing end user and engineering team to provide architectural leadership and guide on best practices
Additionally the Cloud Solution Architect will be responsible for ensuring that all applications are designed and optimized for cost high availability and elastic scalability
Technical Competencies 
The ideal candidate should have a MastersBachelors degree in Computer Science or equivalent Advanced degree or additional certification on IOTData analyticsCloud solution is welcome
Minimum 10 or more years experience in designing large and complex IOT application in large productbased organizations is required Proficient in Web appmobile app developmentAndroid and iOS middleware database management and subscription services
Hands on experience in Java full stack development and able to provide technical leadership to team
The position requires strong leadership and teambuilding skills and must be able to collaborate with design partners and efficiently deal with a group of high performing individuals
Hands on experience in development to demonstrate knowledge of cloud architecture and implementation features Should possess knowledge of DevOps tool chains and processes and Act as a Subject Matter Expert to the organization on cloud based endtoend architecture including Azure components
Keep up overall industry knowledge on latest trends and technology evolution Conversant with solutions architecture and evaluate architectural alternatives for various system and services like IaaS PaaS etc
Should drive scope definition perform requirements analysis functional and technical design application build product configuration unit testing and production deployment Exposure to multiple diverse technologies and processing environments
Conversant with business process reengineering principles Strong understanding of network architecture and application development methodologies
Behavioral Requirement 
Demonstrate leadership ability to rationalize decisions with research and articulate various alternate options in a convincing manner
Work closely with project sponsors other stakeholders to size and manage scope and technical risks
Assume a role of coach and mentor to project team members on their assigned project tasks Develop a cohesive team and ensure their sustained success
The ideal candidate should have a MastersBachelors degree in Computer Science or equivalent Advanced degree or additional certification on IOTData analyticsCloud solution is welcome
Minimum 10 or more years experience in designing large and complex IOT application in large productbased organizations is required Proficient in Web appmobile app developmentAndroid and iOS middleware database management and subscription services
Hands on experience in Java full stack development and able to provide technical leadership to team"
PHP Developer,"Job Summary
Admedia India is seeking a Senior PHP Developer to join our highgrowth creative organization at our offices in New Delhi This position is responsible for developing and maintaining projects in PHP utilizing industry standards and best practices Candidates will be tasked with taking a finished design and create functional PHP software to be deployed in LAMP environments The position will require expert knowledge of all main components of the LAMP environment
Responsibilities and Duties
Be able to design and create functional web applications and websites in a LAMP environment
Ability to think critically conduct research and creatively solve problems
Ability to communicate clearly with the Los Angeles team and the ability to collaborate as a team
Ability to adopt new skills and innovate with the latest technologies in order to create state of the art hightraffic web applications running on multiple web servers
Key Skills
Expert in handcoding PHP MySQL Agile AJAX Flash XML Perl and Shell scripting
Required Experience and Qualifications
Must have 5 years working experience in Online Search Advertising code environment
Expert knowledge of PHP MySQL XML Apache and Linux servers along with frontend development using Javascript jQuery and other libraries
Knowledge of design patterns composition and objectoriented development
Experience working with APIs both integrating a thirdparty API and creating your own when necessary Oath Facebook Twitter Google API experience preferred
Ability to build custom REST APIs
RTB Experience is Required
Experience designing relational databases and queries
Experience in Memcache Redis or similar caching technology
Experience integrating PHP into a fullstack environment Ability to write JSHTMLCSS
Advanced knowledge of building Content Management Systems either from your own design or from frameworks using CodeIgniter
Must have B Tech M Tech ME or MSC Engg in order to apply
Job Type Fulltime
Pay 50000000 200000000 per year
Experience
PHPLAMP Coding 5 years Required
Ad Technology 3 years Required
Location
New Delhi Delhi Preferred
Benefits
Meal card Food coupons
Flexible work hours
Education assistance
Phone Internet reimbursement
Other
Travel allowance"
Database Administrator,position overview system administrator support administrates maintains operation enterprise data center system comprised physical virtual server storage backup monitoring automation well hybrid cloud management position qualification minimum education andor experience bachelor s degree computer science information technology computer information system business closely related field least three 3 year experience administering configuring managing installing troubleshooting server vmware virtual infrastructure include cloud automation storage system multi domain forest enterprise environment combination postsecondary education andor jobrelated experience may substitute degree requirement yearforyear basis specialized training certification andor special requirement two 2 year experience utilizing microsoft office product 2010 newer window server operating system 2008 vmware vrealize cloud management suite additionally two 2 year experience working serverclass hardware specifically hewlett packard dell server well experience working storageclass hardwaredevices must posse ability obtain time hire valid arizona driver s license must able pas extensive background screening knowledge skill ability knowledge microsoft win20xx vmware vsphere vmware vrealize cloud management suite emphasis automation enterprise storage backup system administration installation ongoing maintenance experience vmware software defined data center product tool file server migration troubleshooting performance tuning skill oral written communication detail oriented task demonstrating positive willing attitude possessing selfmotivation exercising good time management skill exhibiting skill required embrace change actively participate planning short long term goal meet shifting business requirement ability effectively troubleshoot system provide user technical support make critical decision use limited premier support service develop troubleshoot power cli powershell script interface database administrator professional coordinate installation maintenance client server application support enterprise line business system multitask follow assigned task consistently meet exceed expectation project provide guidance county policy department interact positively effectively staff member level within organization work management resolve critical matter significance effect team customer adjust smoothly change priority manage time effectively little supervision provide oncall 24 x 7 service rotation visit data center different geographical location apply system patch established monthly patch weekend preferred education andor experience microsoft window 2012 2016 system administration vmware vsphere microsoft active directory administrative experience vmware nsx microsoft sql 20xx microsoft exchange 20xx microsoft office 365 microsoft sharepoint solarwinds data center monitoring experience serving liaison business community information technology department experience providing well written documentation communication management report working condition work performed office data center environment may subject repetitive motion typing data entry may subject bending reaching kneeling stooping lifting fifty 50 pound frequent computer use involving need see detail close range must able work hour weekend holiday well oncall 24 hour day seven 7 day week travel job related location course scheduled workday subject county policy regarding use county vehicle andor private vehicle used county business required essential job task performs enterprise system application support highest level technical expertise independently well collaboratively assistance information technology professional premier support service enterprise system including window server fileprint service ii sql office 365 vmware virtualization cloud solution active directory addition backup storage resource utilized system support provided often coordination collaboration pclan manager customer care center s service desk system manages daytoday operation monitoring performance tuning enterprise active directory window 2012 2016 environment supporting multiple domain division entire county work maintains active directory account security group group policy server based shared directory user permission assures adherence departmental service level agreement provides oncall support based rotation apply necessary patch established patch window occurs month weekend installs configures monitor troubleshoots maintains enterprise server class software hardware little assistance including file server load balanced application within high availability environment includes multiple data center limited supervision installs configures support various lineofbusiness application using active directory automation technique service interface colleague contractor customer within external department coordinate support installation maintenance enterprise system maintains backup system ensures backup successfully completed periodically tested compliance best practice assist maintaining site inventory rotation tape disaster recovery selection procedure maricopa county human resource department reserve right admit selection process candidate considered highly qualified selected assessed based evaluation listed education experience hiring authority interview select successful candidate list provided human resource offer employment made new hire rehires maricopa county contingent upon successful completion postoffer preemployment thorough background investigation background investigation conducted current employee change safety sensitive position one potential serious adverse impact integrity efficiency county requirement pertain employee elected official undergo background investigation process administered respective office typically successful candidate hired salary rate midpoint range based applicable experience internal equity budgetary allowance
Django Developer,"Key Skills PythonDjangojavascriptHTMLCSS3bootstrapOOPsMySQL
Experience 0 1 yrs
Freshers can also Apply
Responsibilities 
Write reusable testable and efficient code
Design and implement of lowlatency highavailability and performant applications
Integration of userfacing elements developed by frontend developers with server side logic
Implementation of security and data protection
Integration of data storage solutions
Performance tuning improvement balancing usability automation
Work collaboratively with design team to understand end user requirements to provide technical solutions and for the implementation of new software features
Why Xbyte
Large exposure in terms of profile
Friendly environment
To work on new technologies
On job training
Fun activities and events
Job Type Fulltime
Pay 1200000 2000000 per month
Schedule
Day shift
Work Remotely
No"
Machine Learning,"Relocation Level Domestic
Hiring Manager Scott Gatzemeier
Recruiter RAGHUNATH RAO PASUPULATY
Micron Technologys vision is to transform how the world uses the information to enrich life and our commitment to people innovation tenacity collaboration and customer focus allows us to fulfill our mission to be a global leader in memory and storage solutions This means conducting business with integrity accountability and professionalism while supporting our global community
Are you experienced in applying machine learning and statistical data analysis techniques to extract intelligence from large data sets
We are seeking a Data Scientist capable of using machine learning and statistical techniques to build stateoftheart data products predictive analytics prescriptive solutions decision support and decision automation data systems using extensive and diverse Big Data sets from our technology development and manufacturing teams
As a Data Science Engineer at Micron you will employ techniques and theories drawn from areas of mathematics statistics semiconductor physics materials science and information technology to uncover patterns in data from which predictive models actionable insights and solutions can be developed
You will interact with experienced Data Scientists Data Engineers Business Areas Engineers and UX teams to identify questions and issues for data analysis projects and improvement of existing tools In this position you will help develop software programs algorithms andor automated processes to cleanse integrate and evaluate large datasets from multiple disparate sources There will be significant opportunities to perform exploratory and new solution development activities
Qualifications
Strong desire to grow a career as a Data Scientist in highly automated industrial manufacturing doing analysis and machine learning on terabytes and petabytes of diverse datasets
Experience in the areas statistical modeling feature extraction and analysis supervisedunsupervisedsemisupervised learning Exposure to the semiconductor industry is a plus but not a requirement
Ability to extract data from different databases via SQL and other query languages and applying data cleansing outlier identification and missing data techniques
Strong software development skills
Strong verbal and written communication skills
Experience with or desire to learn
Machine learning and other advanced analytical methods
Fluency in Python andor R
pySpark andor SparkR andor SparklyR
Hadoop Hive Spark HBase
Teradata andor another SQL databases
Tensorflow andor other statistical software including scripting capability for automating analyses
SSIS ETL
Javascript AngularJS 20 Tableau
Experience working with timeseries data images semisupervised learning and data with frequently changing distributions is a plus
Experience working with Manufacturing Execution Systems MES is a plus
Existing papers from CVPR NIPS ICML KDD and other key conferences are plus but this is not a research position
Education
BS in Mathematics Computer Science Data Science and Physics
MS or PhD with specialization in Data analytics mathematics Physics Statistics computer science
Experience
5 years to data science and machine learning
Location Hyderabad
Join an inclusive team passionate about one thing using their expertise in the relentless pursuit of innovation for customers and partners The solution we build helps make everything from virtual reality experiences to breakthroughs in neural networks possible We do it all while contributing to integrity sustainability and giving back to our communities Because doing so can spark the very innovation we are pursuing
All qualified applicants will receive consideration for employment without regard to race color religion sex sexual orientation gender identity national origin veteran or disability status
Keywords Hyderabad Andhra Pradesh INAP India IN Technology Development Experienced Regular Engineering LIRR1 Tier 4"
JavaScript Developer,"Experience 12Yrs
Location Hyderabad
Mode of employment Permanent
Environment specify versions Latest
Primary Skills Must have
Strong proficiency with JavaScript
Good understanding of asynchronous request handling partial page updates and AJAX
HTML JavaScript and CSS
CSS preprocessors like Sass and LESS
JavaScript frameworks like Ember AngularJS React etc or JSbased build tools like Grunt Gulp and Bower
Skills in one or more chosen frameworkslibraries like jQuery AngularJS or Bootstrap
Basic understanding of frontend technologies such as HTML5 and CSS3
Understanding fundamental design principles behind a scalable application
Understanding differences between multiple delivery platforms such as mobile vs desktop and optimizing output to match the specific platform
Creating database schemas that represent and support business processes"
Wordpress Developer,"Greetings from Elsner Technologies PvtLtd 
We are looking for a WordPress Developer
Experience 1 year
Location Ahmedabad
5 Days working
Job Description
We are seeking a WordPress Developer responsible for both backend and frontend development including creating WordPress themes and plugins
This position requires a combination of programming skills namely PHP HTML5 CSS3 and JavaScript and aesthetics understanding element arrangements on the screen the color and font choices and so on
The candidate should have a strong understanding of industry trends and content management systems
Experience with responsive and adaptive design is strongly preferred Also an understanding of the entire web development process including design development and deployment is preferred
If you have any query please contact us on this No9099916499 Whatsapp
About Company
Elsner is a fullfledged IT service driven company providing precision Web Development and Mobile Development services which ultimately results in the development of stateoftheart Software Development solutions to our customers
Company name Elsner Technologies Pvt Ltd
Location Shivranjani Cross Road Satellite Ahmedabad
Established 2007
Employees 160
Contact no 9099916499HR
Email careerelsnercom
Website elsnercom
5 Days working"
JavaScript Developer,"Job Location Bangalore
Experience Level 2 to 3 years
Skills Angular JS HTML5 any UI framework Ionic would be a plus
Interested candidates can share their resume current expected CTCs and notice period
Job Type Fulltime
Schedule
Day shift
Experience
total 2 years Required
Industry
Software Development
Work Remotely
No"
Java Developer,"No Of Vacancy 5
 Must have good programming skills in core Java
 Must have knowledge regarding at least one database eg MySQL
 Knowledge of Hibernate
 Inquisitiveness to learn and good problem solving ability
Role 
You will be a part of current development team and will play a part developing applications as a part of internal products or business requirement
Contract length 12 months
Job Types Fulltime Contract
Salary 19048500 108422900 per year
Experience
software development 1 year Required
JSP 1 year Preferred
Education
Bachelors Required
Industry
Agriculture Forestry
Work Remotely
No"
Flutter Developer,"Job Description Flutter Developer
Must Have worked with Flutter AndroidApplication development
Excellent ability to develop understand algorithms
Excellent verbal written communication
Strong knowledge in RESTful web services Experience in
interacting with web services from the Flutter mobile platform
Experience with Offline Storage Threading And Performance Tuning
Strong knowledge in Push Notifications
Analytical Problem Solving and Decision Making Skills
Should have knowledge on client requirements analysis
Job Type Fulltime
Salary 3500000 5500000 per month
Schedule
Monday to Friday
Experience
software development 4 years Required
Education
Bachelors Preferred
Work Remotely
No"
iOS Developer,"iOS Developer job description 
We are looking for Software Engineer iOS who possesses a passion for pushing mobile technologies to the limits and will work with our team of talented engineers to design and build the next generation of our mobile applications
iOS Developer duties and responsibilities 
Design and build advanced applications for the iOS platform
Collaborate with crossfunctional teams to define design and ship new features
Unittest code for robustness including edge cases usability and general reliability
Work with the design team and translate their designs into working mobile applications
Work with outside data sources and APIs
Continuously discover evaluate and implement new technologies to maximize development efficiency
Requirements and qualifications 
BTechMCA in Computer Science Engineering or a related subject
Proven software development experience Min 2 4 years max
Proficient in Swift with a good knowledge of its ecosystems
Solid understanding of objectoriented programming
Experience with Cocoa APIs on OS X
Good knowledge of performance limits and characteristics
Knowledge of memory management and multithreading
Experience with embedded databases and other system data stores
Familiarity with RESTful APIs to connect to backend services
Good sense of UI Design and a useroriented focus
Implementation of automated testing platforms and unit tests
Knack for benchmarking and optimization
Understanding of Apples design principles and interface guidelines
Proficient understanding of code versioning tools Git Bitbucket
Familiarity with continuous integration
A deep familiarity with Swift MVVM and Cocoa Touch
Experience working with iOS frameworks such as Core Data Core Animation Core Graphics and Core Text
Working knowledge of the general mobile landscape architectures trends and emerging technologies
Solid understanding of the full mobile development lifecycle
Good understanding of the MVC architecture
Must be proficient in verbal and written English communication
Should be able to interact with the client confidently
Job Type Fulltime
Schedule
Monday to Friday
Experience
work 1 year Preferred
total work 2 years Preferred
iOS 1 year Preferred
Education
Bachelors Preferred
Programming Languages needed
ObjectiveC Preferred
Work Remotely
Yes"
Full Stack Developer,premiere adtech company new york city hiring full stack engineer join team focused internet thing connected device division leading innovation digital home industry mission connect screen world create reactive dynamic engaging onthefly marketing experience building backbone tech power internetconnected device type hardware part skilled team able make immediate impact shape core technology effort work highly visible instrumental success system required skill experience full stack experience pythongolang javascript framework plus expertise web framework web technology web development familiarity linux http websocket comprehension desired skill experience aws amazon web service flask sqlalchemy browser tech like v8 webkit compositing etc built desktop application using native framework offer competitive salary 150k doe receive following benefit medical insurance health saving account hsa 401 k paid sick time leave pretax commuter benefit applicant must currently authorized work united state fulltime basis future position doe offer sponsorship workbridge associate part motion recruitment network provides staffing solution contract contracttohire direct hire across 11 major north american market unique expertise today highest demand tech skill set paired deep network knowledge local technology market result exemplary track record candidate client
Database Administrator,resume required order apply letter interest required order apply list 3 professional reference required order apply order considered applicant must uploaded required material combined document must completed section online application purpose position work multiple team functional department develop maintain enhance enterprise peoplesoft application oracle database essential function develop maintain enhance enterprise peoplesoft application oracle database maintain peoplesoft environment including installation upgrade patch replication data refreshes performance tuning monitoring web application server assist management production nonproduction oracle database including installation upgrade patch backup recovery replication archiving security tuning disaster recovery monitoring validation support departmental organizational need manage database environment identify recommend alternative poorly coded application including consulting end user developer recommend appropriate database solution assist application development database design consideration assist design data security model help protect university s data comply existing standard document communicate system change provide service support determined current service level agreement including oncall support provide third level support database system problem work personnel resolve database issue perform impact analysis peoplesoft peopletools update provide proposal applying effectively required qualification bachelor degree computer science computer information system computer application computer engineering electronic engineering five 5 year experience database administrator peoplesoft administrator programmer programmer analyst five 5 year experience must included oracle database peoplesoft administration working condition may work around standard office condition repetitive use keyboard workstation us standard office equipment 10 domestic travel trainingsseminars additional information retirement plan position teacher retirement system texas trs subject position least 20 hour per week least 135 day length complete section application including highest level education college degree applicable reference question application questionnaire applying first time make sure complete biographical information including address email phone may update time selecting edit profile application security sensitive conviction verification conducted applicant selected eoaa statement university texas system administration equal opportunity affirmative action employer qualified applicant receive consideration employment without regard race color religion sex national origin age disability veteran status sexual orientation reasonable disability accommodation may requested contacting office human resource
DevOps Engineer,"No of Positions
One
Experience
36 years
Salary
As Recommended
As a Tyfone DevOps Engineer you will be of a member of a small tightly knit DevOps team who possess complementary skillsets and work closely with our Engineering Product and Account Management teams You will be tasked to help design implement scale monitor and maintain our SaaS Banking and Security solutions As a member of the DevOps team you will contribute to the daytoday operations of critical infrastructure that is providing financial services to memberscustomers of financial institutions and a growing portfolio of security customers You will share in ownership of our Production SLAs and our Continuous Integration and Improvement initiatives You will have opportunities to combine your technical ability strategic thinking and detailoriented execution in an agile environment you will employ stateoftheart tools and techniques to meet Tyfones strategic objectives in efforts to achieve the executive vision You will travel as necessary We are looking for an experienced selfmotivated detailoriented DevOps Engineer to join our growing team The ideal candidate will have demonstrated the ability to work in a dynamic and complex software build environment and enjoys optimizing build environments for speed and reliability
Responsibilities
Sharing ownership of Production SLAs and Continuous IntegrationImprovement Initiatives
Designing implementing monitoring securing and maintaining scalable highly fault tolerant infrastructures in both onprem Bare Metal Onsite Virtualized and cloud environments Rackspace AWS various OS environments Windows CentOSRedhatUbuntu leveraging network various network equipment Cisco SonicWall AlertLogic etc
Identifying andor Building Maintaining and Documenting cutting edge Automation Tools to ultimately improve system provisioning configuration integration deployment and release processes
Collaborating with our Software Engineering Product Management and Account Management teams to implement and continuously improve solutions for a wide array of projects
Participating in a 24hr oncall rotation in coordination with fellow DevOps Engineers Weekends are also rotated between DevOps Engineers
Basic Qualifications
Experience 3 years in a Systems Engineer DevOps Engineer Site Reliability Engineer Quality Assurance or equivalent role
Associates BA or BS in Computer Science Engineering or a related technical discipline or equivalent experience
Experience in Linux CentOSRedHat and Windows Server domain environments
Experience with Apache Web Server Apache Tomcat administration
Strong understanding of Publicly exposedEnterprise PKI
Experience working with cloud providers Rackspace AWS
Experience in Windows Active Directory Group Policy
Ability to use a wide variety of open source technologies and tools
Ability to write code and scripts Bash Python Perl Powershell
Experience with systems and IT operations
Comfort with frequent incremental code testing and deployment
Experience with Continuous Integration tools such as Jenkins SonarQube and Continuous Deployment and DevOps methodologies
Strong grasp of automation tools such as Chef Rundeck Ansible or similar
Experience in build tools like Ant Maven and Gradle
Experience on VMWare Virtualbox Vagrant and Containerization
Experience in Cloudbased SaaS Emphasis on Rackspace AWS
Comfortable with MySQL Experience with ElasticSearch Redis
Data management skills A strong focus on business outcomes
Comfort with collaboration open communication and reaching across functional borders
Experience deploying and maintaining largescale high reliability servers
Qualifications that would be a plus
Experience with Web Application Firewalls and rule configuration Imperva Incapsula
Proficiency in Linux CentOSRedhat and Windows Server domain environments
A strong desire to learn collaborate and achieve"
PHP Developer,"Job Summary
We are hiring fresher experience PHP Developer responsible for developing web applications Your primary focus will be the development of all serverside logic You will also be responsible for integrating the frontend elements built by your coworkers into the application Therefore a basic understanding of frontend technologies is necessary as well
Required Experience Skills and Qualifications
Basic understanding of frontend technologies such as JavaScript HTML5 and CSS3 Bootstrap
HTML5 CSS3 jquery Javascript Strong knowledge of PHP web frameworks such as Laravel etc depending on your technology stack
Understanding the fully synchronous behavior of PHP
Knowledge of object oriented PHP programming
Understanding accessibility and security compliance Depending on the specific project
Strong knowledge of the common PHP or web server exploits and their solutions
Familiarity with SQL MySQL databases and and related technologies like Javascript Jquery Ajax JSON Laravel etc
Proficient understanding of code versioning tools
Excellent command in PHP mySQL
Job Type Fulltime
Salary 1000000 2500000 per month
Education
Bachelors Required
Location
Jaipur Rajasthan Preferred"
