Job Title,Job Description
Software Engineer,"NICE Actimize is currently seeking a technical handson customerfocused Production Support Engineer to join our growing Cloud team This person will be responsible for leading client projects on the Cloud
Key Responsibilities
Perform operational duties including database backups application server health service recycling
Identify and resolve operational issues eg batch failures network issues client data feed errors
Monitor server performance memory utilization CPU file systems databases batch jobs
Maintain operational documentation eg incident tracking and run books
Produce metric reports including daily production status
Review Client support tickets and requests under service SLAs
Resolve level 2 and level 3 issues ie application support DBs and data center related issues Document issues in customer support portal
Provide oncall off hour support and work during nonprime shift hours
Qualifications
3 to 6 years experience in production support experience in with CloudBased hosting administration management and performance tuning under high availability SLA environment
Experience with AWS is a bonus
Knowledge in Actimize solutions is a bonus
Experience with Unix Linux Windows Tomcat SSH PGP and basic scripting skills
Experience with SQL Server Oracle and MySQL
Proficiency with PerlWindows scripting and regular expressions
Experience with and understanding of complex process and data flow
Ability to effectively and proactively communicate both written and verbal to various Actimize groups and Actimize clients on a daily basis
Experience with application debugging performance scalability
Familiarity with standard application security compliance best practices
Knowledge of fault detection and resolution processes
Experience working successfully independently and with other team members as well as developers
Ability to multitask as required and provide rapid support in production
Must be able to provide oncall off hour support and work during nonprime shift hours"
Database Administrator,administrator database analyticsmh tower job description database analytics administrator oversees daytoday longterm operation aspect foundation database raiser edge assures quality consistency accuracy position responsible data integrity improvement analysis research staff training database website integration payment portal management maximize fundraising revenue typically report director foundation group minimum qualification education bachelor degree business related field experience knowledge skill 35 year experience database management advanced skill blackbaud product particularly raiser edge intermediate skill omatic product crystal report advanced excel word skill pivot vlookup macro command ability work independently integral member team ability lead project meet deadline fastpaced environment demonstrates commitment partnersincaring process integrating culture internal external customer interaction delivers brand promise advance health innovation accountability empowerment collaboration compassion result ensuring one memorial hermann principle accountability maintain overall database integrity quality including routine data improvement data auditing system check database function doe analysis required advance fundraising campaign memorial hermann provide staff training support feedback data entry reporting database user appropriate develop maintain queriesexports direct appeal email campaign publication event ad hoc project collaborate team member track report fundraising progress donor trend ass implement technologybased solution fundraising marketing communication provide fundraising related webpage using online express identify opportunity system integration improve data quality reduce data entry increase crossdepartmental collaboration ensure ethical confidential use donor prospect information consistent standard memorial hermann foundation manipulate import extract data raiser edge provide feedback input improve efficiency function area ensures safe care patient staff visitor adheres memorial hermann policy procedure standard within budgetary specification including time management supply management productivity quality service promotes individual professional growth development meeting requirement mandatorycontinuing education skill competency support departmentbased goal contribute success organization serf preceptor mentor resource le experienced staff duty assigned
Backend Developer,"Company Description
GuestTek is a global leader in broadband technology and interactive solutions for the hospitality industry Since 1997 we have partnered with hotels to maximize your propertys offeringsenhancing your brand helping you generate more revenue and giving you total confidence youre delivering a worldclass guest experience
With operations reaching 85 countries and serving more than 3900 hotels we understand your most critical requirements Whether its an individual property franchised or corporate location GuestTek allows you to customize each solution to your propertys needs And GuestTeks focus on hospitality means we fully understand and deliver on the technology needs of todays guests while engineering the inroom technologies desired by tomorrows guests too
Our OneView platform gives your guests the ultimate inroom experience With converged HSIA Video Data Voice and mobile applications like myAway and myMedia we provide a seamless integration of their personal electronic devices By offering a custom interface GuestTek brings your hotel branding to every room reinforcing the value and services of your property every time a guest turns on the TV or logs in to their device
Because OneView is built in house proprietary and highly customizable we offer a flexibility that resellers simply cannot match GuestTeks Research Development teams continually develop new features in response to client or market demands By consistently providing stateofthearttechnology our platform is designed to grow with your business
GuestTek has experienced significant worldwide growth with the 2014 acquisition of iBAHN TelNet and the creation in 2015 of a subsidiary Event Conference Services ECS We continue to seek opportunities that expand our capacity to serve more global clients and offer the best in hospitality technology Our continuous commitment to our clients means we at GuestTek align ourselves with leading providers around the world of satellite and cable television to provide better offerings to your guests helping them to feel just a little more at home
Job Description
Key Responsibilities
 Prototype design implement and test user interfaces for Web applications using HTML JavaScript XML JSP JSF CSS among others
 Work with developers product management and business analysts to create new features and data driven platforms
 Analyze business requirements and work closely with developers to help generate requirements for backend development
 Modify and maintain preexisting code as well as developing enhancements for existing systems
 Assist production in development and provide postproduction support and troubleshooting
 Participate in routine standups code reviews and testing
 Write clean code in a testable reliable and sustainable way
 Share knowledge and promote learning to other Company staff
 Stay current on new technologies as they relate to webbased application development
Qualifications
Qualifications
Mandatory Skills
 Highly proficient in JavaScript JQuery HTML5 CSS and other current browser technologies
 Experience with PostgreSQLMySQLMSSQL database systems stored procedures and data modeling
 Proficient in UI design and prototyping of websites and web applications
 Expert knowledge of objectoriented methodologies and experience in applying UML and patterns
 Worked on a professional project to completion
 At least 2 years experience in software development
Nice to have
 Django development
 Python development
 Proficient in a Linux environment
 Networking knowledge
 Experience with GIT version control system automated testing and agile software development
 Experience with componentbased development distributed architecture and application design and application integration
Personal Attributes
 Critical thinker with a focus on the solution
 Has the hustle and drive to take initiative to make things happen
 Selfmotivated with the ability to work and collaborate in a team environment
 A continued drive to selfimprovement and personal growth
 Ability to manage multiple competing priorities and tight deadlines
 Pride yourself on exceptional attention to detail and organization skills
Qualifications
Mandatory Skills
 Highly proficient in JavaScript JQuery HTML5 CSS and other current browser technologies
 Experience with PostgreSQLMySQLMSSQL database systems stored procedures and data modeling
 Proficient in UI design and prototyping of websites and web applications
 Expert knowledge of objectoriented methodologies and experience in applying UML and patterns
 Worked on a professional project to completion
 At least 2 years experience in software development
Nice to have
 Django development
 Python development
 Proficient in a Linux environment
 Networking knowledge
 Experience with GIT version control system automated testing and agile software development
 Experience with componentbased development distributed architecture and application design and application integration
Personal Attributes
 Critical thinker with a focus on the solution
 Has the hustle and drive to take initiative to make things happen
 Selfmotivated with the ability to work and collaborate in a team environment
 A continued drive to selfimprovement and personal growth
 Ability to manage multiple competing priorities and tight deadlines
 Pride yourself on exceptional attention to detail and organization skills
Additional Information
null"
Database Administrator,database administrator developer database administratordeveloper fulltime position primarily responsible maintenance production microsoft sql server database server development coding deployment web report persisted datasets reporting system data visualization tool biopharmaceutical environment responsibility include create stored procedure function trigger tsql code satisfy application customer requirement write adhoc query endusers extracting data light manufacturing laboratory information system denormalized data store design develop report using sql server reporting service work development team address bug fix enhancement request perform code review analyze execution plan refactor inefficient sql code contribute development maintenance transactional data warehouse system participates 24x7x365 call support rotation well evening weekend maintenance deployment cycle needed assist development team migrating database change test production server assist data analyst data curation adhoc reporting request minimum skill experience 4 year work experience relational database system 2 year experience bachelor degree computer science engineering life science demonstrated competency writing code using development tool within microsoft sql server product suite demonstrated competency using database reporting tool ssrs preferred may substituted tableau crystal report experience working pharmaceutical biotechnology laboratory work environment preferred laboratory information management system lims experience preferred manufacturing system would appropriate substitute proficiency linuxbased database platform desirable required roche 94000 people across 100 country pushing back frontier healthcare working together become one world leading researchfocused healthcare group success built innovation curiosity diversity roche equal opportunity employer information technology information technology architecturesan jose roche 94000 people across 100 country pushing back frontier healthcare working together become one world leading researchfocused healthcare group success built innovation curiosity diversity roche equal opportunity employer strictly prohibits unlawful discrimination based upon individual race color religion gender sexual orientation gender identityexpression national originancestry age mentalphysical disability medical condition marital status veteran status characteristic protected law
Node js developer,"Are you are interested in working in a disruptive healthcare startup
Vamstar helps suppliers find the most relevant healthcare contracting leads at the earliest possible time using Artificial Intelligence AI and big data We apply highprecision filters for spoton results analyze buyers and competitors and perform analytics at scale
We are looking for a fulltime remote Junior Software Engineer The successful candidates will be working in a team of highly skilled and experienced developers data scientists and CTO
Key Strengths
Takes pride in writing productionquality code
Strong fundamentals in data structures algorithms web technologies and design patterns
Calm under pressure
Hungry to improve
Required Skills
Expertise in Typescript ES6 HTML and CSS3 Linux
Any experience with one of the following Nodejs Expressjs LoopBack Hapijs StrongLoop Serverless or Enterprise Javabased server technology
Version Control Git
Excellent verbal and written communication skills
Attention to detail and ability to maintain comprehensive documentation
Ability to meet deadlines consistently and communicate status effectively
Work Experience 0 to 2 Years
Expected Start Date 14122020
Job Types Fulltime WalkIn
Salary 21177300 45000000 per year
Benefits
Cell phone reimbursement
Schedule
Monday to Friday
Supplemental Pay
Performance bonus
Quarterly bonus
Yearly bonus
Experience
work 1 year Preferred
total work 1 year Preferred
Education
Secondary10th Pass Preferred
Work Remotely
Yes"
Software Engineer,"Responsibilities
Participate in the design planning and development of solutions based on industry requirements
Assist in establishing project timelines manage assigned component of project within time constraints
Be an active and highly collaborative team member as part of an agile development team
Shows an affinity for finding solutions through discussions with team members
Excellent analytical problem solving and debugging skills to solve a complex problem and comfortable exploring them even if the problem and solution are not yet welldefined
Participate as part of a project team to design code test and deploy enhancements to our next generation content delivery systems using a diverse range of cloud native technologies
Flexibility to learn and enhance programming language skills with continuous improvement and finding better ways to do things
Flexibility to respond on change
Work closely with customer stakeholders to ensure were adding value for our users
Work closely with other developers for example by pair programming and participating in code reviews
Troubleshoot and fix bugs
Provide technical direction and training to more junior Software development personnel with industry best practices
Contribute to testing of user stories features and releases
Assist our customer facing support team in solving client issues when necessary
Contribute insights and suggestions as part of our continuous improvement
Generally pitch in wherever needed to help get a highquality release out on time
Have an ability to think practically while assessing the circumstances and make the best decision based on the facts
Must be able to effectively communicate technical information to both technical and nontechnical personnel
EducationExperience Requirements
Bachelors in Computer Science related field or equivalent experience
5 years of experience writing code in a highlevel objectoriented programming language such as Python
Experience with Software Design Patterns and Principles
Experience with relational databases such as Oracle SQL Server
Experience in SQL and PLSQL
Hands on experience on Object Oriented concept and design
Hands on experience on unit testing in a programming language such as Python
Hands on experience with IDEs such as Visual Studio IntelliJ PyCharm
Basic familiarity with AWS Cloud APIs
Must possess strong oral and written communication skills
Strong familiarity with agile principles values and practices
Additional Skills
Familiarity with NoSQL Databases is a plus
Familiarity with Continuous Integration Continuous Delivery technologies and methodologies is a plus
Inclusion and diversity are critical to the success of IHS Markit and we actively encourage applications from people of all backgrounds We are committed to providing equal employment opportunity without regard to race color religion sex sexual orientation gender identity age national origin disability status as a protected veteran or any other protected category For more information on the many ways in which we enthusiastically support inclusion and diversity efforts for both candidates and employees please access our Inclusion Diversity Statement here
We are proud to provide reasonable accommodations to applicants with disabilities If you are interested in applying for employment with IHS Markit and need special assistance or an accommodation to use our website or to apply for a position please contact or call 1 212 849 0399 Determination on requests for reasonable accommodation are considered on a casebycase basis This contact information email and phone is intended for application assistance and accommodation requests only We are unable to accept resumes or provide information about application status through the phone number or email address above Resumes are only accepted through the online application process and only qualified candidates will receive consideration and followup
IHS Markit maintains a substancefree workplace employees may be asked to submit to a drug test where permitted by law In addition as a federal contractor in the United States the company participates in the EVerify Program to confirm eligibility to work
For information please click on the following links
IHS Markit Business Code of Conduct
Right to Work
EEO is the Law
EEO is the Law Supplement
Pay Transparency
Current Colleagues
If you are currently employed by IHS Markit please apply internally via the Workday internal careers site"
Java Developer,"Greetings From 1Crore Projects
We are looking for a Java Developer with experience in building highperforming scalable enterprisegrade applications
Responsibilities
Designing and developing highvolume lowlatency applications for missioncritical systems and delivering highavailability and performance
Contributing in all phases of the development lifecycle
Writing well designed testable efficient code
Job Types Fulltime Fresher
Education
Any Graduate in Any Specialization
Interested Candidates forward your Resume to 1croreprojectsatgmaildotcom
Address
1CRORE PROJECTS
Door No 68 70 Ground Floor Rahaat Plaza
OppVijaya Hospital Arcot Rd Vadapalani
Chennai Tamil Nadu 600026
Contact 
J Velmurugan Team Lead
7904320834
Contract length 12 months
Job Types Fulltime Contract
Salary 800000 1000000 per month
Schedule
Day shift
Supplemental Pay
Performance bonus
Yearly bonus
Experience
work 1 year Preferred
total work 1 year Preferred
Education
Secondary10th Pass Preferred
Programming Languages needed
C Preferred"
DevOps Engineer,"About Synaptics
Synaptics is the pioneer and leader of the human interface revolution bringing innovative and intuitive user experiences to intelligent devices Synaptics broad portfolio of touch display and biometrics products is built on the companys rich RD and supply chain capabilities With solutions designed for mobile PC and automotive industries Synaptics combines ease of use functionality and aesthetics to enable products that help make our digital lives more productive secure and enjoyable NASDAQ SYNA wwwsynapticscom
Job Responsibilities
Join the fastpaced Synaptics IT Engineering Applications Team As a DevOps Engineer you will support the implementation of engineering tools to support Synaptics global engineering teams You will partner closely with the hardware design team software development team and firmware development team You will engage with the Synaptics IT team and business user teams during all phases of the implementation to enable the successful deployment of the engineering tools
 Responsible for providing configuration management support engineering deployment troubleshooting and administration of Jira Confluence Git Gerrit Git SVN and other build and release applications Jenkins and tools
 Maintains the issue tracking system version control builddeployment and will be a primary point of contact for technical escalation and administrative tasks supporting the development community and endusers
 Manages application servers hosting version control bug tracking Jira portal applications to support collaborative development efforts in an enterprise Red Hat Linux and Windows environment
 Participate in the configuration management support projects and works closely with other team members
 Supports technical activities to automate application and content deployments using tools like Jenkins and in house build tools
 Deploys maintains and upgrades source code repositories utilizing Git Gerrit Git SVN and Apache
 Develops software configuration management SCM processes and documentation and presents to product managers and developers
 Coordinates Architectural Review Checklist Meetings
 Assists build and deployment efforts in an enterprisewide environment comprising LinuxApache IIS web servers Jira Confluence and Tomcat Jboss J2EE application containers
Required Qualifications
 7 to 10 years of IT knowledge and handson experience in configuration management release management structured system development methodologies or a relevant technical discipline
 Experience with deploying SCM tools like Git Gerrit SVN
 Experience administrating Atlassian tools such as Jira Confluence and fisheye
 Strong knowledge of version control tools like Git Gerrit SVN and CVS
 ITIL foundations certification or ability to obtain certification within 36 months of the start date
 Bachelors Degree in Engineering Computer Science Information Systems etc
 Must possess Windows and Linux Unix experience preferably with some system administrator experience and shell scripting
 Strong knowledge of build and deployment tools
 Exceptional customer service and communication skills Opensource software installation and troubleshooting in a Linux Windows environmentDockerAWS
 Knowledge of Perl Python PHP Maven Git Gerrit SVN and JAVA J2SE technologies
 Knowledge of automation tools and integration like Jenkins
 Knowledge of CI tools like Jenkins
 Knowledge of Jira Confluence Fisheye
 An understanding of the software development lifecycle
 Experience in a web hosting environment or a development environment
 Programming background with one or more of the following JavaJ2SE Perl Python PHP shell scripting languages
 Preferred professional certifications Linux Red Hat Certified System Administrator CM Certifications Project Management andor Agile Training"
Node js developer,"We are looking for a Java Developer with experience in building highperforming scalable enterprisegrade applications
You will be part of a talented software team that works on missioncritical applications Java developer roles and responsibilities include managing JavaJava EE application development while providing expertise in the full software development lifecycle from concept and design to testingJava developer responsibilities include designing developing and delivering highvolume lowlatency applications for missioncritical systems
Responsibilities
Contribute in all phases of the development lifecycle
Write well designed testable efficient code
Ensure designs are in compliance with specifications
Prepare and produce releases of software components
Support continuous improvement by investigating alternatives and technologies and presenting these for architectural review
Requirements
Proven handson Software Development experience
Proven working experience in Java development
Hands on experience in designing and developing applications using Java EE platforms
Strong background in solving concurrency and horizontal scalability problems
Web programming experience JavaScript XMLJSON HTTP REST Web Services
Proficiency with various development toolsets IntelliJ Git Jira preferred
Cloud native apps
Java 8 Spring Boot J2EE JSP
Experience in building Microservices
WebLogic Tomcat Apache Nginx
Database CURD knowledge
Passionate about process improvement and change management Git experience with Maven
Work with modern JavaScript frameworks React React Native or AngularJS and Nodejs
Familiar with Cloud technology like Amazon AWS
Job Type Fulltime
Salary 25000000 48000000 per year
Schedule
Day shift
Experience
java 3 years Preferred
Springboot 3 years Preferred
Education
Bachelors Preferred
Work Remotely
Temporarily due to COVID19"
JavaScript Developer,"Nablasol is looking for a JavaScript developer to work on progressive web applications using ReactJSAngularJS and NodeJS The responsibilities will include full lifecycle development of web applications for global clients
Responsibilities
Analyze requirements and propose software solutions to solve problems
Develop layouts and prototypes to ensure the solution meets requirements
Write wellstructured and testable code following the set guidelines
Maintain systems by monitoring and correcting software bugs
Provide operational support for production applications
Integrate multiple systems from different vendors with seamless data flow
Investigate new technologies and continue to update your technical skills
Required Skills
Must be proficient in any of the JavScript frameworks like React JS Angular JS Node JS
Working knowledge of PHP MySQL HTML CSS jQuery
Knowledge of Backbone JS UnderScore JS and Handlebars will be preferred
Experience with serverless technologies on AWS or Google Cloud will be preferred
Handson experience with CRM systems like SugarCRM will be preferred
Excellent Analytical and Problem Solving Skills
Thoroughness and attention to detail
The ability to work both in a team and alone and to manage your own workload
An ability to learn new skills and technologies quickly
An awareness of current issues affecting the industry and its technologies
Education Experience
14 years experience in software development or programming
Prior experience in handling large production environments will be preferred
A Bachelors Degree in any field"
Wordpress Developer,"A talented coder who knows the nitty gritty of wordpress development theming plugins
Job Description
We are looking for a talented WordPress developer who knows WordPress inside out The candidate must be passionate about creating high quality wordpress websites themes and plugins The developer will work closely with our project management team designers and other developers
Job Role
Develop highquality responsive WordPress websites
Code WordPress plugins from scratch
Modify themes and plugins as per requirements
Enhance fix bugs in existing wordpress sites and plugin
Integrate various thirdparty APIs
Security evaluation and code optimisation for improved website load time
Requirements
BtechBEMCAGraduate or Equivalent qualifications in Computer Science
Strong experience 1 to 5 years in Core PHP 7 with MySQL and other DBMS
Deep knowledge of WordPress CMS and its popular plugins themes
Well verse with HTML5CSS3 Javascript jQuery and AJAX
Excellent knowledge of OOPs data structures SDLC HTTP and RDBMS
Should be good in developing the algorithms for complex problems
Knowledge of web development processes XML Structures Session Cookies Handling and Version Control
Knowledge in one or more other CMS like Magento Drupal Shopify CraftCMS etc is a plus
Other Requirements
Knowledge of server commands web servers migration of servers etc to carry out the project Knowledge on AWS is an added advantage
Can understand clients requirement functional specifications and propose the solutions
Writing clean reusable code with strong emphasis on stability security and performance
Delivering on time and according to requirements
Proactive person who can take ownership and meet the deadlines
Excellent problemsolving and testing skills
Can adapt new skills as per the projects need
HOW TO APPLY
Send us your CV and current ctc to our email address hratxienocom or use our job application form by clicking the button
Experience 2 years"
iOS Developer,"We are looking for Android developer Basic experience on SQL Note Having good exposure to integration with external parties like Payment Gateways POS vendors knowledge of Kotlin
We are looking for Android developer
Basic experience on SQL
Note Having good exposure to integration with external parties like Payment Gateways POS vendors knowledge of Kotlin"
Machine Learning,"Business Title
Machine Learning Intern TechnicalEngineering
30Oct2020
Requisition Number
27370BR
Job Description and Requirements
Requisition Description
You are pursuing or have strong interest in computer science academic courses of study in machine learning or a related field
You have some experience with machine learning software packages
Ability to design Machine Learning Applications
This role involves software application development around Lynx Design System The candidate would need to understand functional specifications develop detailed implementation specification create software architecture and implement SW in PythonJavaScriptScala
Basic Statistics and Probability Theory
Working knowledge of Pandas and Apache Spark
Requisition Requirements
Graduate student BTechMTechMSME
Excellent programming skills in PythonJavaScalaC
Working knowledge of Web Based UI Development Node JSAngular JS
Hiring Location
INDIA Bangalore
Hire Type
Intern
Job Category
InternsTemp
Country
India"
JavaScript Developer,"Good in HTML CSS Javascript and Jquery
Job Type Fulltime
Salary 1500000 2500000 per month
Experience
JavaScript 2 years Required
Education
Bachelors Preferred
Work Remotely
Temporarily due to COVID19"
Network Administrator,"looking for it desktop engineer freshers can also apply
The Role 
Reporting to the Infrastructure Manager like the Desktop Engineer you will have a strong background in Desktop Management
Working with the Global UnixLinux DBA Team you will be responsible for providing quality services to external managed service clients as well as internal business units You may be required to participate in an oncall roster system to support our global offices and clients
This exciting opportunity offers you the chance to work in diverse environments and be responsible for the provision of system support across multiple domains designquotedelivery projects as well as consulting and presales opportunities
How you will contribute 
This is a busy and challenging role which will see you undertake a range of activities including
Address user tickets regarding application support hardware software and networking
Walk customers through installing applications and computer peripherals
Ask targeted questions to diagnose problems
Guide users with simple stepbystep instructions
Conduct remote troubleshooting
Test alternative pathways until you resolve an issue
Prepare desktop laptops applications to meet user needs
Record technical issues and solutions in logs
Direct unresolved issues to the next level of support personnel
Follow up with clients to ensure their systems are functional Provide Technical Leadership that ensures a strong focus on service continuity helps us do business and achieves the global IT Strategy
Skills
02 years of relevant skills
Any Graduate can apply Preferred is Computer stream
Good Communication skills Fluent English is needed
WHATSAPP YOUR CV ON 9I7252888796 HR TEAM"
JavaScript Developer,"Requisition ID 251927
Work Area SoftwareDesign and Development
Expected Travel 0 10
Career Status Professional
Employment Type Regular Full Time
COMPANY DESCRIPTION
SAP started in 1972 as a team of five colleagues with a desire to do something new Together they changed enterprise software and reinvented how business was done Today as a market leader in enterprise application software we remain true to our roots Thats why we engineer solutions to fuel innovation foster equality and spread opportunity for our employees and customers across borders and cultures
SAP values the entrepreneurial spirit fostering creativity and building lasting relationships with our employees We know that a diverse and inclusive workforce keeps us competitive and provides opportunities for all We believe that together we can transform industries grow economics lift up societies and sustain our environment Because its the bestrun businesses that make the world run better and improve peoples lives
About the LoB Real Estate
The LoB Real Estate is a dedicated team with the mission to create innovative and potentially breakthrough standard software solutions for high value strategic customers To achieve this we collaborate closely with customers Our development approach is usercentric applying different methods such as Design Thinking Scrum Agile Development within short project cycles
As one of the 21 core processes of SAP S4HANA we are frontrunner for the implementation of ONE S4HANA Cloud For this we apply the newest Cloudtechnologies
In this summer we were responsible for the REStart or Workspace Booking app launched to manage the return to office during the COVID19 crisis and we launched the Honeywell partnership to great acclaim on SAPPHIRE
The Role
As a developer for Cloud integration you will be a member of a team that focuses on the development of innovative Real Estate solutions for the Cloud These solutions will interact and integrate with other strategic SAP initiatives like SAP S4HANA Cloud SAP Cloud Platform SAP Asset Intelligence Network etc Currently the team is working on SAP Cloud for Real Estate httpswwwsapstorecomsolutions99066SAPCloudforRealEstate2Clocationmanagementoption a native Cloud solution tightly integrated with other SAP Cloud solutions such as SAPs flag ship solution SAP S4HANA Cloud
You will work in a distributed team in Scrum fashion Specifically the team is already spread over three locations in Germany Since the team is used to spanning multiple locations already you will be fully integrated in the Scrum team with all roles being distributed over all locations including leadership roles in India and meetings held at compatible times
Learning about new technologies and trends is very crucial In order to achieve our challenging goals you will be expected to share your knowledge with your colleagues and apply them in your projects
Your tasks will include
 Developing SAP Cloud Platform application components with Java JavaScript and TypeScript and testing them
 Integrating with ABAP and Fiori components
 Collaborating closely with a strong team of designers and domain experts
 Contributing to the entire application lifecycle from definition and design to gotomarket
 Working together with partners and customers
Role Requirements
We are looking for a Developer with at least 4 year of experience or comparable knowledge
University degree in computer science mathematics engineering or related field
Strong backend development skills in Java or frontend development skills HTML JavaScriptTypeScript CSS
Knowledge of the SAP S4HANA stack
Database programming knowledge eg SQL or SAP Core Data Services
Knowledge of interface technologies OData REST SOAP etc
Proficiency in spoken and written English
WHAT YOU GET FROM US
Success is what you make it At SAP we help you make it your own A career at SAP can open many doors for you If youre searching for a company thats dedicated to your ideas and individual growth recognizes you for your unique contributions fills you with a strong sense of purpose and provides a fun flexible and inclusive work environment apply now
SAPS DIVERSITY COMMITMENT
To harness the power of innovation SAP invests in the development of its diverse employees We aspire to leverage the qualities and appreciate the unique competencies that each person brings to the company
SAP is committed to the principles of Equal Employment Opportunity and to providing reasonable accommodations to applicants with physical andor mental disabilities If you are in need of accommodation or special assistance to navigate our website or to complete your application please send an email with your request to Recruiting Operations Team Americas CareersNorthAmericasapcom or CareersLatinAmericasapcom APJ CareersAPJsapcom EMEA Careerssapcom
Successful candidates might be required to undergo a background verification with an external vendor
Additional Locations"
Java Developer,"Providence St Joseph Health is calling a Software Developer 3 to our location in Beaverton OR
We are seeking a Software Developer 3 to be a member of an Agile software development team Scrum or Kanban in the PHP Information Services IS Department As senior software developer they will be expected to work well within their agile team foster collaboration mentor teammates and other members of the IS Department and provide opinion and expertise on technical issues all while embracing Agile Principles and Values
The Software Developer 3 performs a variety of technical administration development and support functions for Information Services Works with customers vendors consultants and other Information Services staff in performing their duties Oncall support is a requirement for any Developer position Developers are required to provide 247 oncall support on a rotational basis
In this position you will have the following responsibilities
Working as an effective team member in an Agile Scrum or Kanban team
Providing technical expertise and mentoring to their fellow Agile team members and members of other teams
Gather and analyze complex business requirements
Specify and implement technical plans for complex solutions
Combine business and technical knowledge to gain agreement and implement solutions within crossfunctional teams
Verify correctness of software using manual and automated testing strategies
Verify performance of software using load testing and other strategies
Qualifications
Required qualifications for this position include
Associate Degree plus 6 years of demonstrated software development experience in an enterprise environment OR
Bachelors Degree plus 4 years of demonstrated software development experience in an enterprise environment OR 6 year degree plus 2 years of demonstrated software development experience in an enterprise environment
8 years demonstrated software development experience in an enterprise environment
Preferred qualifications for this position include
Microsoft SharePoint Experience with 2010 and 2013
Microsoft SharePoint Experience with InfoPath and ShareGate tools
About Providence in Oregon
As the largest healthcare system and largest private employer in Oregon Providence offers exceptional work environments and unparalleled career opportunities
The Providence Experience begins each time our patients or their families have an encounter with a Providence team member and continues throughout their visit or stay Whether you provide direct or indirect patient care we want our patients to feel that they are in a welcoming place where they can be comfortable and free from anxiety Our employees create the Providence Experience through simple caring behaviors such as acknowledging and welcoming each visitor introducing ourselves and Providence addressing people by name providing the duration of estimated wait times and updating frequently if timelines change explaining situations in a way that puts patients at ease carefully listening to their concerns and always thanking people for trusting Providence for their healthcare needs At Providence our quality vision is simple
Providence will provide the best care and service to every person every time
Providence is consistently ranked among the top 100 companies to work for in Oregon It is also home to two of our awardwinning Magnet medical centers Providence hospitals and clinics are located in numerous areas ranging from the Columbia Gorge to the wine country to sunny southern Oregon to charming coastal communities to the urban setting of Portland If you want a vibrant lifestyle while working with a team highly committed to the art of healing choose from our many options in Oregon
For information on our comprehensive range of benefits visit
httpwwwprovidenceiscallingjobsrewardsbenefits
Our Mission
As expressions of Gods healing love witnessed through the ministry of Jesus we are steadfast in serving all especially those who are poor and vulnerable
About Us
Providence is a comprehensive notforprofit network of hospitals care centers health plans physicians clinics home health care and services continuing a more than 100year tradition of serving the poor and vulnerable Providence is proud to be an Equal Opportunity Employer Providence does not discriminate on the basis of race color gender disability veteran military status religion age creed national origin sexual identity or expression sexual orientation marital status genetic information or any other basis prohibited by local state or federal law
Schedule Fulltime
Shift Day
Job Category Development
Location OregonBeaverton
Req ID 268006"
PHP Developer,"Job Summary
Looking for PHP developers with strong problem solving skills that can work in large enterprise applications Must have 5 years of experience with PHP and Laravel or other MVC frameworks
Responsibilities and Duties
Analyze develop and maintain cutting edge web applications built for enterprise clients
Utilize backend data services and create data services API using REST and other protocols
Write Web services and authentication protocols for mobile apps
Convey effectively with all task progress evaluations suggestions schedules along with technical and process issues
Build innovative stateoftheart applications and collaborate with the User Experience UX team
Ensure HTML CSS and shared JavaScript is valid and consistent across applications
Must have experience working with complex MySQL queries MySQL profiling and query optimization experience a strong plus
Experience with other frameworks like Yii Symphony etc
Experience with Wordpress and Magento helpful
Experience of Python Node JS Angular JS or React JS Vue JS Good to have
Key Skills
PHP Laravel Wordpress Magento Yii Symphony Node
Required Experience and Qualifications
Minimum 5 years experience
BE BTech BCA MCA
Job Type Fulltime
Salary 4500000 8000000 per month
Experience
total work 5 years Preferred
Education
Bachelors Preferred
Programming Languages needed
HTML Required
CSS Required
PHP Required
JavaScript Required
Work Remotely
Temporarily due to COVID19"
