Job Title,Job Description
Backend Developer,"Front End Developer Responsibilities
Determining the structure and design of web pages
Ensuring user experience determines design choices
Developing features to enhance the user experience
Striking a balance between functional and aesthetic design
Ensuring web design is optimized for smartphones
Building reusable code for future use
Optimizing web pages for maximum speed and scalability
Utilizing a variety of markup languages to write web pages
Maintaining brand consistency throughout design
Backend Developer Responsibilities 
Participate in the entire application lifecycle focusing on coding and debugging
Write clean code to develop functional web applications
Troubleshoot and debug applications
Perform UI tests to optimize performance
Manage cuttingedge technologies to improve legacy applications
Collaborate with Frontend developers to integrate userfacing elements with server side logic
Gather and address technical and design requirements
Provide training and support to internal teams
Build reusable code and libraries for future use
Liaise with developers designers and system administrators to identify new features
Follow emerging technologies
Job Types Fulltime WalkIn
Salary From 30000000 per year
Supplemental Pay
Yearly bonus
Experience
BackEnd Development 1 year Preferred
Front End Development 1 year Preferred"
DevOps Engineer,"Company Profile
At Morgan Stanley we advise originate trade manage and distribute capital for governments institutions and individuals and always do so with a standard of excellence We are a leading global financial services firm that conducts its business through three principal business segmentsInstitutional Securities Wealth Management WM and Investment Management The Firms employees serve clients worldwide from more than 1200 offices in 43 countries
Our WM business is one of the largest in the world with more than 2 trillion in client assets 73 billion in lending balances and nearly 16000 Financial Advisors in 600 offices across the US Our Financial Advisors focus on delivering timely customized solutions and services that help clients meet their financial and life goals Our offering includes brokerage and investment advisory services financial and wealth planning access to credit and lending cash management annuities and insurance and retirement services
As a market leader the talent and passion of our people is critical to our success Together we share a common set of values rooted in integrity excellence and strong team ethic Morgan Stanley can provide a superior foundation for building a professional career a place for people to learn to achieve and grow A philosophy that balances personal lifestyles perspectives and needs is an important part of our culture
Department Profile
Global Banking Technology GBT is a dynamic and fastpaced area within the Firms WM Technology Division We are responsible for creating innovative technology solutions for the Private Banking Group PBG one of the strategic growth areas of the Firm providing cash management and lending products and services to our WM clients This includes stateoftheart technology for a nationwide network of Private Bankers and product specialists who work with Financial Advisors to provide access to products and services such as online banking cards deposit products residential mortgages securitiesbased loans and tailored lending If you are an exceptional individual who is interested in solving complex problems and building sophisticated solutions in a dynamic team environment GBT is the place for you
Job Summary
We are looking for a DevOpsSite Reliability Engineer with a minimum of 5 years of industry experience preferably working in the financial IT community The position in the Global Banking Technology team is focused on delivering exceptional services to both BU and Dev partners to minimizeavoid any production outages The role will focus on production support within the Global Banking Technology automating deployments and working with the agile teams to build and support stable and reliable production systems The ideal candidate will be passionate about automation and skilled in one of the programming language PythonPERLSHELL Ruby JAVA C or the like Candidate should possess a strong understanding of database concepts job scheduler MQ Web services UNIXLINUXWindows OS as well as experience with debugging applications We are looking for a team player with excellent communications skills who is committed to continuously improving and delivering results Candidate should be organized disciplined detailoriented selfmotivated and deliveryfocused
Responsibilities
Maintain applications once they are live by measuring and monitoring availability latency and overall system health with a focus on business activities and continuously evaluate cost and waste
Engage in and improve the whole lifecycle of services from inception and design through deployment operation capacity planning and launch reviews
Scale systems sustainably through mechanisms like automation and evolve systems by pushing for changes that improve reliability and velocity includes automation for other various operational needs
Test and tune network hardware and software configurations to maximize performance
Ability to interface with different teams like IT Dev managers Infrastructure teams and lead as a Subject Matter Expert SME for the applications supported
Understand the overall business flow of supported application systems and its interface with clients
Develop scripts and assist with code changes along with operational tasksactivities
Work closely with Application Development to ensure that the support team has excellent knowledge of the application set own and maintain support knowledgebase and documents
Use of analytical skills to find trends in the environment and drive out problems
Lead effort to determine improvement areas to stabilize the plant
Identify risks responsive and works with a sense of urgency plus works within a team or independently
Skills Required
5 years of experience in a production environment with a solid software development background and understanding of performance tuning endtoend troubleshooting networking fundamentals and appropriate attention to detail
Ability to focus provide resolutions for production issues in a high demanding and pressured environment
Strong experience in scripting language Shell scripting Python Perl etc and cloud driven development
Strong database skills with DB2 andor Sybase andor Hadoop
Handson experience with Autosys or other batch scheduling software
Strong experience in Continuous Integration and Continuous deployment
Strong experience in environment on demand for both Virtual Machines and containers
Knowledge and handson experience on with monitoring tools like Splunk IP Soft Sockeye
Practical experience on Agile Methodology eg Scrum
Knowledge or experience with automating deployments using Jenkins Train or Windeploy
Ability to diagnose technical problems debug optimize code and automate routine tasks
Excellent communication and negotiation skills
BachelorsMasters Degree in Computer Science Information Systems or related field
Skills Desired
Knowledge of Cloud based deployment security networking concepts in Azure and AWS
Knowledge or experience with algorithms data structures complexity analysis and software design
Knowledge of automated SQL script deployments
Interest in designing analyzing and troubleshooting largescale distributed systems"
Database Administrator,contract administrator responsible preparation interstate intrastate transportation storage contract well maintenance integrity contractual data contract system ensure compliance regulatory requirement entrylevel position requires individual still learning apply theoretical professional concept technique field job contributes completion project performs relatively standard process task develops solution routine problem finite scope performs limited use application technical standard principle theory concept technique participates complex project task guidance direction supervisor senior professional essential duty responsibility develop understanding standard contract interstate intrastate transportation storage assigned customer review interpret accurately describe modification standard nonstandard natural gas pipeline construction operation service contract partner commercial legal clarify revise finalize contract verbiage develop working knowledge naesb standard apply standard current process procedure assist customer account varying demanding service requirement calculate credit exposure gather approval required party ensure proper approval collected contract line company policy maintain track status contract document coordinate customer ensure contract executed prior gas flow maintain accurate rate point contract volume pertinent information transactional database prepare file post negotiated rate contract compliance negotiated rate compliance plan ensure accurate timely transactional posting assigned account partner customer implement econtracting applicable service work customer creating capacity release transaction online awarding release obtain agencyasset manager authorization agreement update pertinent information database prepare obtain edi trading partner agreement electronic access agreement miscellaneous agreement partner customer processing name change assignment responsible ensuring accuracy data assigned customer index customer quarterly filing voluntary consent weekly posting coordinate multiple department provide internal external customer information regarding invoicing contractual data adhoc report act point contact customer commercial question related obtaining service contract interpretation tariff soc regulation policy procedure balance work demand fastpaced environment frequently changing priority still offering highest level customer service minimum education experience bachelor degree business related field lieu degree six 6 year directly related experience considered knowledge skill ability ability acquire knowledge ferc order requirement ability acquire knowledge naesb standard general understanding contractual agreement type contract verbiage underlying economic value product service risk obligation ability apply broad knowledge principle practice procedure contract management accounting auditing andor transactional software system ability demonstrate effective oral written communication skill ability demonstrate strong analytical skill ability demonstrate strong customer service skill ability provide accurate timely information strict time constraint ability prioritize schedule task pay attention detail demonstrate good organizational skill proficient microsoft office suite ability work successfully team environment physical requirement sedentary light work exerting 10 pound force occasionally andor negligible amount force frequently lift carry push pull otherwise move object ability view computer screen sit stand walk extended period time ability operate computer copy machine fax machine calculator telephone miscellaneous office equipment working condition ability produce quality work fastpaced environment high daily pressure meet deadline ability work nonstandard work hour needed required meet established deadline ability work indoors office environment regardless whether cubicle open office private office ability carry cell phone oncall respond callout potentially including night weekend holiday ability respond emergency call andor callout return work duty subject normal noise level ind
Django Developer,"o Develop backend components to improve responsiveness and overall performance
o Contribute to the ongoing proof of concepts and feature development of the products working with the broadly defined scope and estimates
o Should understand code versioning tool such as Git SVN
o Experience on Python framework like Django Flask or Pyramid
o Knowledge of objectrelational mapping ORM
o Build and maintain infrastructure for data retrieval processing and storage
o Be willing and able to adapt to changes in priorities
o Ability to learn and apply new technologies to deliver added business value
o Maintain a strong focus on quality
Required Skills
o Should have excellent command over the python language
o Candidate must have knowledge of one of Python frameworks such as DjangoFlask
o Good understanding of data base management systems
o Experience developing and maintaining systems that handle large amounts of data
o Attention to detail and code quality
o Excellent problem solving and analytical skills in a highpressure environment
o Strong communication skills and an ability to convey ideas and concepts with clarity
Expected Start Date 10122020
Job Type Fulltime
Salary Up to 5000000 per month
Schedule
Monday to Friday
Experience
work 4 years Required
total work 4 years Required
Python 4 years Required
Education
Bachelors Preferred
Work Remotely
Temporarily due to COVID19
Speak with the employer
91 9310400481"
Backend Developer,"Summary of the Position
We are seeking a Backend Developer to join our application development team at India Pune Development Center The candidate will play a significant role in developing highly interactive and cuttingedge applications for enterprise clients The candidate will provide handson development expertise and technical abilities to deliver quality software solutions
Job Responsibilities
Develop Microservices and REST API that will integrate with Frontend
Translate business requirements into highquality code
Experience in deploying application on Cloud Azure
Focus on code maintainability and performance of an application
Provide technical advice and assists in solving programming problems
Handson experience with unit and automation testing tools such as Junit
Minimum Qualifications
Bachelors degree in any Engineering discipline from reputed engineering college
6 years of strong programming skills in Cloud Technologies and backend development
Handson experience in deploying Microservices and REST APIs using Java and Spring Boot
Strong integration experience using Nodejs AJAX and JSON
Experience in working with NoSQL like Combos DB and RDBMS like Azure SQL
Strong deployment experience on Azure functions
Nice to have
Handson experience with Build and CICD tools like Ant Gradle Docker Jenkins
Handson experience with unit and automation testing tools such as Junit Rest Assured Serenity JMeter etc
Working knowledge of software design patterns distributed systems resiliency security and logging
Passionate adaptable flexible independent and selfmotivated individuals who take initiative and ownership of projects are desired
Nice to have good written and verbal communication skills
Company Description
Infogain is a Silicon Valley headquartered company with software platform engineering and deep domain expertise in the travel retail insurance and high technology industries We accelerate the delivery of digital customer engagement systems using digital technologies such as cloud microservices robotic process automation and artificial intelligence to our clients
Infogain delivers positive business outcomes for Fortune 500 companies and digital natives using rapid prototyping and a solid foundation of DevSecOpsbased software platform engineering that ensure highquality and ontime delivery A ChrysCapital portfolio company Infogain has offices in California Washington Texas London Dubai India and Singapore with delivery centers in Austin New Delhi Bangalore Pune and Mumbai
Visit us as wwwinfogaincom to learn more"
Backend Developer,"Back End Developer Needed with following Mandatory Skills 
NodeJS
MYSQL
ExpressJS
Databases
Optional PHP
Preference Would be given in the following scale
Skill 1st
Flexibility 2nd
Distance from job 3rd
Job is not static but growth oriented after first 12 months
Contract length 12 months
Job Types Fulltime Temporary Contract
Salary 1907600 2500000 per month
Schedule
Morning shift
Experience
Backend Development 1 year Required
total work 1 year Required
Education
Bachelors Preferred
Work Remotely
No"
Database Administrator,overview cure start fred hutchinson cancer research center home three nobel laureate interdisciplinary team worldrenowned scientist seek new innovative way prevent diagnose treat cancer hivaids lifethreatening disease fred hutch pioneering work bone marrow transplantation led development immunotherapy harness power immune system treat cancer independent nonprofit research institute based seattle fred hutch house nation first cancer prevention research program well clinical coordinating center woman health initiative international headquarters hiv vaccine trial network career start database administrator iii work closely customer peer troubleshoot complex technical problem ensure smooth operation database server database application dba iii responsible maintaining data integrity protecting data loss responsibility general guidance database administrator iii expected perform range complex assignment project established solution she expected provide solution unique complex problem contribute process improvement within database team act resource mentor le experienced colleague dba iii ha indepth knowledge database application administration expected subject matter expert one area application support limited tier 2 support customer application tier 3 support customized application tier 3 backup support enterprise application position may perform following responsibility serve technical lead large complicated project provide new improved database service install configure maintain decommission database server database customercustomized application includes initial installation upgrade patching migration onprem cloud implementation troubleshoot complex issue database platform database customer application design deliver formal informal presentation variety technical topic peer colleague lead hardwaresoftware evaluation database server database platform lead technical evaluation customer application cit participate technical evaluation enterprise application contribute effort improve process meet strategic goal within dba team across multidisciplinary group fulfill daytoday operational task associated database application support design implement script perform etl provide 247 support mission critical application database rotating basis limited database platform database customer application serve backup 247 support enterprise application architect monitor report database application usage availability ensure proper database monitoring alerting response control limit database access compliance data security policy best practice maintain data integrity monitor database server query high performance create technical documentation diagram comprehensive understandable comply departmental process change management problem management incident management duty assigned qualification professional skill ability analyze provide creative innovative solution complex technical problem proven track record coaching mentoring team member practice personal improvement continuous professional technical education training demonstrate excellent customer service relationship building ability interact successfully communicate clearly must exercise high degree discretion judgment dealing customer vendor fred hutch staff promote positive safe work environment minimum qualification bachelor s degree preferably computer science information system related field equivalent work experience 7 year experience technical position querying experience sql exposure increasing responsibility strong knowledge sql server administration experience cloud based computing microsoft azure andor aws solid analytical troubleshooting problem solving skill able work cooperatively establish positive working relationship crossfunctional team including customer service system storage administrator networking technician reliable selfstarter work independently member team strong organizational interpersonal communication written verbal presentation skill demonstrated ability understand longterm impact choice communicate others commitment diversity committed cultivating workplace diverse perspective experience welcomed respected proud equal opportunity vevraa employer discriminate basis race color religion creed ancestry national origin sex age disability marital veteran status sexual orientation gender identity political ideology membership legally protected class affirmative action employer encourage individual diverse background apply desire priority referral protected veteran due disability need assistanceand reasonable accommodation application recruiting process please send request employee service center escmail fredhutchorg calling 2066674700
Flutter Developer,"As a Flutter Developer you will
Design and build advanced applications on Flutter platform and optimize them in collaboration
with our UX experts to maximize user experience and performance
Collaborate with crossfunctional teams to define design and ship new features
Diagnose performance issues fix bugs to increase the functionality of the application
Continuously discover evaluate and implement new technologies to maximize development
efficiency
Technical Requirements
Good understanding of object oriented programming
Knowledge on BLoC Streams and Futures
Should have delivered at least two mobile application projects AndroidiOS as part of your
education and employment
Eligibility criteria
1 Graduates with any of the following degrees
a BSc CS IT MCA
b BCA MCA
c BTech BE Computer Science or Information Technology
d BTech BE Electronics or Electronics and Telecommunication
2 In tune with latest developments in the Mobile and Web landscape
3 Selflearner and result oriented approach
4 Good written and verbal communication skills
5 Consistent track record of first class throughout
Job Type Fulltime
Salary 30000000 45000000 per year
Schedule
Day shift
Monday to Friday
Experience
Flutter 1 year Required
Location
Mumbai Maharashtra Required
Benefits
Provident fund PF
Paid leaves Leave encashment
Travel allowance
Work from home
Flexible work hours
Industry
Software Development"
Django Developer,"Python Django Developer 06 2year Experience
Key Skills
 Fresher and experience both can apply
 6 month of training or internship experience is mandatory
 Technical skills Python Django Rest APIs ORM
 work on live project of django framework
Familiarity with some ORM Object Relational Mapper libraries
Working Days 5
Interview Process Online Interview
Job Type Fulltime
Schedule
Monday to Friday
Experience
work 1 year Preferred
Location
Mohali Punjab Preferred"
Java Developer,"NOTE This position is being published to build our candidate pipeline for future opportunities If an opportunity opens that matches your qualifications we will reach out to you at that time if there is a mutual interest We appreciate your interest in Kapsch
The Role
Kapsch TrafficCom North America is seeking resumes for Java Developers for future positions In this role you would work as part of the backend development team to develop improve and maintain multiple products designed on the principles of an Ntier architecture The main products are missioncritical transaction processing systems similar to a clearinghouse application with supporting applications that provide diagnostics and infrastructure monitoring The developer will design software components for some of the most complex traffic management systems using objectoriented design principles
Responsibilities
Implement software designs through iterative detailed design code and unit test cycles Mentoring junior developers and have input into the implementation of software solutions
Troubleshoot and correct software defects
Produce software documentation following company defined software process and templates
Participate in software product review and team meetings
Developing products that consists of generic cores that are customized and extended by modules for individual customers
Creating and securing APIs to internal and external teams and third parties with one or more RDBMS backends
Interact with members of other teams during design development and maintenance of deliverables
Mentor less experienced software engineers
Whats in it for you
Solving complex problems that improve daily the lives of people around the world
Opportunity to work with cutting edge technologies in a highgrowth industry
Career growth and stability
Casual work environment with flexible work hours
Full benefits package including paid time off 401k and a nocost medical insurance option for employee and eligible dependents
What we are looking for
Degree in computer science or related field
5 years of web development experience in Java in LinuxUnix and Windows environments
Experience with concurrent multithreaded programming varied Java software packages GUI development standard object library network programming video systems geospatial systems and nonJava software technologies such as Net C or various Windows APIs
Experience installing maintaining and deploying Java based Application Servers TomcatWildfly
Experience with any scriptinginterpreted language such as Bash and Python
Experience with tooling like Docker Ansible and MavenGradle
Understanding of enterprise software design principles architecture design patterns OOP
Team oriented mindset good source control practices while able to fully complete tasks objectives independently
Experience with RDMS backends OraclePostgreSQLMySQL
Our top Candidates will have
Experience with Eclipse Spring Application Framework CloudDistributed Technologies such as Hazelcast Enterprise Service Bus products Unified Modelling Language Junit Hibernate MagicDraw SNMP4J Mule ESB or MongoDB
Comfort using a nix terminal no GUI
Comfort with multithreaded applications
Familiarity with at least one modern framework
Enjoying unit testing documentation design reviews and code reviews
Desire to learn new skills improve existing ones and continuously improve professionally with on the job training
NOTE This position is being published to build our candidate pipeline for future opportunities If an opportunity opens that matches your qualifications we will reach out to you at that time if there is a mutual interest We appreciate your interest in Kapsch
Kapsch TrafficCom is an equal opportunity employer All qualified applicants will receive consideration for employment without regard to age race creed color national origin ancestry marital status or sexual orientation gender identity or expression disability nationality or sex Kapsch TrafficCom is a drugfree workplace
Kapsch TrafficCom regrets that presently we are unable to consider individuals for this position who will require sponsorship for employment visa status ie TN H1B OPT
Unsolicited ThirdParty Candidates Please note that Kapsch TrafficCom does not accept unsolicited resumescandidates from thirdparty recruiters that are not engaged and under written contract with Kapsch TrafficCom Any employment agency individual or entity that submits an unsolicited resumecandidate acknowledges and understands that Kapsch TrafficCom has the right to hire any applicant at its own discretion without any fee owed or due to the submitting thirdparty employment agency individual or entity For more information please contact ktcusjobskapschnet
Dice"
Backend Developer,"Job brief
We are looking for an experienced Backend developer to join our IT team As a Backend Developer you will be responsible for the serverside web application logic as well as for the integration of the frontend part
Responsibilities
Be involved and participate in the overall application lifecycle
Main focus on coding and debugging
Coordinate with Frontend developers
Define and communicate technical and design requirements
Provide training help and support to other team members
Build highquality reusable code that can be used in thew future
Develop functional and sustainable web applications with clean codes
Troubleshoot and debug applications
Learn about new technologies
Stay up to date with current best practices
Conduct UI tests and optimize performance
Manage cuttingedge technologies to improve applications
Collaborate with multidisciplinary team of designers developers and system administrators
Requirements
Proven work experience of minimum 4 years as a Backend developer
Minimum 4 years of experience in web development and software design
4 Years experience in Yii frameworks
4 Years experience in MySQL databases
Hands on experience in frontend technologies HTML JavaScript CSS
Should be comfortable working on Ubuntu Systems
Must know how to create and consume REST APIs
Indepth understanding of the entire web development process design development and deployment
Excellent analytical and time management skills
Ability to work in a team with a problemsolving attitude
Job Type Fulltime
Salary 80000000 120000000 per year
Experience
Programming 5 years Required
CSS 5 years Required
Yii Frameworks 5 years Required
MySQL 5 years Required
Product based company 5 years Required
REST APIs 5 years Required
Education
Bachelors Required
Application Question
What is your current CTC and do you have backend developer experience in product based companies
Work Remotely
Temporarily due to COVID19"
Node js developer,"Nodejs and Reactjs
Test and automation tools
Strong written and verbal communication
Minimum 3 years experience developing Nodejs applications on top of RESTful APIs
Experience building single page applications using JavaScript frameworks and libraries React Angular Vuejs Webpack
Experience with crossbrowser crossplatform and design constraints on the web
Experience with test automation TDD unitintegrationfunctional testing
Solid understanding of objectoriented design and programming concepts
Have a passion for quality and writing clean solid readable code that scales and performs well"
JavaScript Developer,"Slidesigma is seeking a experienced JavaScript developer who is motivated to combine the art of design with the art of Java programming The ideal candidate will be responsible for implementing frontend logic that defines the behavior of the visual elements of its web applications bridging the gap between the visual elements and the serverside infrastructure and implementing JavaScript applications with an emphasis on optimization API design and architecture
Experience
5 Years
Roles and Responsibilities
Develop and enhance our main frontend platforms and creating new userfacing features
Design and develop new front end applications and assist with frontend work on other applications HTMLCSSJS and Ruby applications
Develop specifications and designs for complex applications or modifyingmaintaining complex existing applications
Perform code analysis requirements analysis identification of code metrics system risk analysis and software reliability analysis
Performance tuning improvement balancing usability automation
Requirements
5 years experience in web technologies HTML CSS JavaScript
Expert knowledge of JavaScript with a strong understanding of JavaScript fundamentals such as prototype inheritance composition CommonJSAMD module systems using RequireJS
Experience with a responsive design for desktopmobile
Extensive HTMLCSSAJAXJavascript jQuery BackboneAngularEmber coding experience
CSS compiler knowledge Eg Sass LESS
Experience with other JS libraries like ExtJS Backbonejs Angularjs Nodejs and other frameworks"
Database Administrator,campus card system administrator university san francisco job summary campus card system administrator apply value based community policing principle responding need community system administrator practice leadership collaborative creative adaptive based influence multidirectional noncoercive system administrator provides service understanding leader follower participant develop common purpose achieve mutual goal reporting directly one card campus security system assistant director system administrator responsible assisting technical aspect system device administered one card campus security system duty addition system administrator serf resident usf integrator aspect access control part larger staff student life one card employee collaborate cooperate across division department create supportive university community encourages student learning development jesuit catholic tradition mission student life fully support holistic student development within social justice framework centered preparing student caring socially responsible citizen global local community job responsibility essential duty responsibility system administration level 1 support share front desk computer escalation required open ticket coordinate step resolution completion level 1 support dispatch computer network system escalation required open ticket coordinate step resolution completion installation maintenance support aspect campus access control system install maintain support one card po device c2c machine laundry vending etc serf application expert c gold campus card system level two support credentialing install maintain support entitlement verification device system ie koret checkin srp st mary clinic etc integrator role coordinate manage contractor installers multiple trade including limited low voltage datanetworkingsignaling locksmith carpenter access control lead integrator access control installation adhoc well large construction project administer annual card access assignment 20000 cardholder following type residential administrative entitlement process daytoday supplemental card access request received via one card website ensure cardholder access database accurate based cardholder eligibility building administrator approval coordinate building schedule building administrator provision schedule change based academic calendar holiday administer access control operator program provide support access control operator alarm access alarm code issuance administer alarm code assignment population approx 2000 usf employee process daytoday supplemental alarm code request received via one card website ensure alarm code database accurate based cardholder eligibility building administrator approval key issuance key issuance administer key issuance program population approx 2000 usf employee process daytoday supplemental key request received via tbd ensure key issuance database updated key distributed secondary duty responsibility provide backup support alarm cctv emergency phone device system provide backup support one card front office provide backup support assistant director supervise manage 2 graduate student assistant supervise setup tear 7 share system move may move day total 4x per year duty assigned minimum requirement babs degree required least two three year experience administration business higher education supervisory leadership experience required posse advance knowledge window office application computer software database website ability work weekend move move day 4 day total per year 2 year experience working production access control card based transactional system demonstrated ability work collaboratively independently take initiative use discretion completing project excellent oral written communication skill proven customer service skill ability handle situation highly professional manner additional knowledge skill ability valid california driver license red cross basic firstaid cpr certification preferred information apply please visit following link wwwusfjobscom eeo policy university san francisco equal opportunity institution higher education matter policy university doe discriminate employment educational service academic program basis individual race color religion religious creed ancestry national origin age except minor sex gender identity sexual orientation marital status medical condition cancerrelated geneticrelated disability base prohibited law university reasonably accommodates qualified individual disability law copyright 2017 jobelephantcom inc right reserved posted free valueadded recruitment advertising agency jeid47025e4810f0e945ad316ed8335874c3
Flutter Developer,"Experience 1 to 3 Years
No of Openings 2
Send your cv to jobsmanektechcom
Skills
Minimum of 6 months to 1year fulltime mobile development experience iOS Android Flutter
Experience with Flutter
Experience with Dart
Experience launching and managing Production mobile apps
Experience authoring testing and deploying code missioncritical applications
Basic Database concepts OOPs Concepts Data Structures
Experience developing integrations with common APIs eg Firebase Google etc
Awareness of Android or iOS platforms Latest Versions Features of latest OS versions"
iOS Developer,"Experience delivering applications on iPhoneiPad
Competent in iOS SDK and Xcode
OOPS Concepts Experience in Objective C
Design and Architect the iOS application
Bindings crash memory leakage debugging tools
Knowledge of two or more iOS framework
Required Candidate profile
Successfully submitted at least one app on app store
Should have knowledge of C C
Excellent analytical and problem solving skills
Good Communication Skills
Looking for candidates who are based on Ahmedabad only
Qualification Btech BE BCA Mtech ME MCA Information Technology Computer EngineeringRelevant
Skills iOS Developer xCODE OOPs concepts ObjectiveC C Cocoa Swift coding skills iOS framework Urgent Hiring
Job Type Fulltime
Salary Up to 3000000 per month
Experience
iOS 2 years Preferred
Education
Bachelors Preferred
Programming Languages needed
ObjectiveC Required
Swift Required
Work Remotely
Temporarily due to COVID19"
iOS Developer,"Required Skill
Proven experience in softwareiOS development
A deep familiarity with Swift and Cocoa Touch
Experience with thirdparty libraries and APIs
Working knowledge of the general mobile landscape architectures trends and emerging technologies
Solid understanding of the full mobile development life cycle
Understanding on Webservices and JSON
Database Core Data or SQLite
Understanding of Auto Layouts
Familiarity with cloud message APIs and push notifications
Understanding of Wifi and bluetooth module
Responsibilities and Duties
Design and build advanced applications for the iOS platform
Collaborate with crossfunctional teams to define design and ship new features
Unittest code for robustness including edge cases usability and general reliability
Work on bug fixing and improving application performance
Job Types Fulltime Fresher
Schedule
Monday to Friday
Education
Bachelors Required
Programming Languages needed
ObjectiveC Required
Swift Required
Work Remotely
No"
Full Stack Developer,yesware seeking full stack software engineer join talented development team created featurerich backend architecture data platform along apps gmail outlook web together provide leading prescriptive sale platform serf 100k sale professional worldwide value insight creativity engineer ll work sideby side product owner create highquality product fast pace culture foster innovation excellence engineering practice developer responsible quality produce well putting code production keeping healthy internal opensource model ll learn extend rest technology stack realize feature re working requirement industry experience software development minimum 1 year additional experience highly valued fullstack engineering experience rubyrails environment similar experience implementing front end using technology html cs javascript jquery d3 andor angular evidence exposure architectural pattern large highscale web application eg welldesigned apis high volume data pipeline efficient algorithm excellent software development habit objectoriented design unit testing integration testing data structure etc handson attitude willingness get thing done excellent oral written communication skill emotional maturity adaptability nice experience developing email tool experience developing saas offering desire learn tool stack company yesware team smart ambitious kind people working together empower customer build market sell oneofakind sale platform help salesperson sell smarter right inbox find u 15th floor office conveniently located downtown boston offer competitive compensation comprised salary equity bonus also offer growing list benefit health dental 401 k life insurance flexible spending account well gym public transportation reimbursement nt worry vacation take need additional perk include weekly wellness class professional coaching free daily catered lunch ride home uber need yesware proud venturebacked investor including foundry group battery venture google venture customer range young startup size biggest name business like yelp acquia groupon zendesk many live core value everyday mission serve customer make yesware best place ever worked yesware committed developing culture embrace diversity foster inclusivity make u stronger individual business right thing know diversity come many form welcome employee walk life bring differing experience perspective yesware together build environment every single member team bring authentic self work heard work toward achieving professional potential
Node js developer,"Node JS Developer 3 to 5 years Exp
Joining Period Immediate
Job Profile Software Developer
Location Ahmedabad Baroda No of Positions 1
Roles Responsibility
Integration of userfacing elements developed by frontend developers with server side logic
Writing reusable testable and efficient code
Design and implementation of lowlatency highavailability and performant applications
Able to create a design for small components and participates and contributes to research projects
Knowledgeable of all aspects of the project and can jump into support as needed produces consistently solid project work and is highly valued by project team
Building reusable code and libraries for future use
Optimization of the application for maximum speed and scalability
Implementation of security and data protection
Hands on experience with REST APIs
Implementation of a robust set of services and APIs to power the web mobile application
Collaborate with other team members
Continuously discover evaluate and implement new technologies to maximize development efficiency
Skills Required Primary
Minimum 23 years of experience working on Node JS
35 years of total industry experience
Great interpersonal and communication skills
Proficient knowledge of Javascript ES6 and HTML5
Knowledge of Nodejs and frameworks available for it such as Express JS
Understanding the nature of asynchronous programming and its quirks and workarounds
Good understanding of serverside templating languages such as Jade EJS etc depending on your technology stack
Basic understanding of frontend technologies such as HTML5 and CSS3
Understanding accessibility and security compliance
User authentication and authorization between multiple systems servers and environments
Ready to learn fundamental design principles behind a scalable application
Basic understanding differences between multiple delivery platforms such as mobile vs desktop and optimizing output to match the specific platform
Implementing unit tests
Proficient understanding of code versioning tools such as GitBitBucket
Familiarity on agile methodology and proficiency of participating in the stand up and handling tasks workflow
Skills Required Secondary
Basic React JS knowledge is a huge plus
Good organizational and problem solving skills
Basic Knowledge of Microservices architecture
Basic Knowledge of serverless architecture
Years of Experience
23 Years in Node Js
Compensation
As per Industry Standard
Share your CV hrmobiosolutionscom"
