Job Title,Job Description
Java Developer,"This role is open for remote work or from out BrickellMiami Lakes Office
SUMMARY As a Full Stack Developer you will be a key member of the team helping to drive full and correct adoption of modern software engineering delivery practices Real Agile TDD ATDD Stateless Design Microservices Containerization CICD Cloud etc Knowledge and experience in implementing solutions in the cloud AWS Azure Google is required This can range from custom code on IaaSPaaS to SaaS solution integrations You will also be responsible for interfacing and influencing with the business lines as well as others across IT
ESSENTIAL DUTIES AND RESPONSIBILITIES include the following Other duties and special projects may be assigned
Design and develop components applications that deliver value to our customers
Work closely with the product owner other developers and QA engineers to shape the product
Ensure our solutions are tested extensible maintainable secure and perform well
Troubleshoot and debug code
Proactively review and test own work provide peerreview work for others
Work with the team and other developers across the company to continuously improve our approach to development
Ensure clear documentation of createdmodified functionality
Independently propose and create solutions
Drive idea generation with peers and other stakeholder within the organization to identify areas that require improvement
QUALIFICATIONSCOMPETENCIES
To perform this job successfully an individual must be able to perform each essential duty satisfactorily The requirements listed below are representative of the knowledge skill andor ability required Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions
EDUCATION andor EXPERIENCE
Bachelors degree in relevant field
Minimum 5 years of experience developing in backend Java
Capable of transforming business requirements into technical design
Excellent communication skills the ability to liaise with and influence a range of internal and external stakeholders
Deep technical understanding of
Languages Java Angular nodejs Python
Enablement Platforms Red Hat Fuse the new one PAM BPMN DROOLS Modern Tools TFS Jenkins Ansible Chef Puppet CucumberSpecflow Atlassian Suite Bamboo Jira Bitbucket
Git DBs SQL Mongo DB2 Apache Cassandra Legacy Sybase for transformation efforts
Cloud AWS Azure Google
Other Docker RH Openshift Kubernetes Mobile development Google APIGEE JPA JBOSS
In addition to the required education and experience the following attributes are desired
Have a passion for driving change and efficiency with partners of different disciplines
Be well versed in enterprise software development from budgeting and resource management to design patterns testing coding practices deployment lifecycle management and beyond
Use agile and lean principles in your product thinkingyoure able to see large problems as a series of smaller jobs with expected outcomes
Be organized and processoriented"
PHP Developer,"Job Summary
To handle project Independently
Responsibilities and Duties
 Responsible for handling a project independently
 Design Develop Implement Test Document and Maintain high quality Web Application and coding standards
 Project and tasks planning
Required Experience Skills and Qualifications
Any Computer Degree Diploma
Experience 2 4 yrs
LARAVEL work experience must
Skills
PHP
MY SQL
Word press
HTML
CSS
Javascript
Job Type Fulltime
Salary 20000000 35000000 per year
Experience
 work 2 years Preferred
 must 2 years Preferred
Education
 Bachelors Required
Work Remotely
 Temporarily due to COVID19"
Flutter Developer,"Flutter developers with 1 year of experience Immediate Joining
Freshers with internship in Flutter can apply
Job location Mohali
Work days Mon Fri
Responsibilities
Develop design and deploy hybrid apps
Participating in development lifecycle
Correct bottlenecks and fixing bugs
Investigating technologies to make the development faster
Maintaining up to date standards in new trends in development
Skills of Flutter
Complete knowledge of Dart language
Knowledge of version control tools like Github
Good understanding of software development life cycle
Experience in different Hybrid development standards
Familiarity with Android development cycle
Strong understanding of SQL
Understanding of Flutter framework
Benefits
Worklife balance
Attractive compensation and perks
Good salary hike based on productivity
Learn new development trends
Productive teamwork and friendly work culture
Note There will be no telephonic online interviews for this job Only walkin
All the best
Job Type Fulltime
Salary 1200000 2000000 per month
Schedule
Monday to Friday
Experience
Flutter 1 year Required
Work Remotely
No"
Java Developer,"Responsible to perform software development for internal webbased and other ES3 software projects US Air Force projects and in support of ES3 engineering projects in a teamoriented work environment Demonstrate ability to use software development best practices in activities such as requirements analysis design coding software configuration management documentation and testing Must have the ability to effectively work independently and within a team Must be able to problem solve and be selfmotivated Must be able to interact with management engineers subcontractors team members and customers in a professional and collaborative manner
Essential Duties and Responsibilities
Design coding and testing of webbased and other software applications
Relational database schema design and creation
Documentation in support of system design software testing system administration and system usage
Perform other duties as requested
Knowledge Skills and Abilities Required
Object Oriented Design Development
C ASPNET
MVC Architecture
HTML CSS JQuery and Javascript
RDBMS via MS SQL Server
Technical Writing
XML
Windows
Subversion
Bootstrap a plus
Linux a plus
Familiarity with CMMI a plus
Education and Experience Required
Bachelors Degree Computer Science
Minimum 4 years of related experience
Other Requirements
Candidate must be a US Citizen
As a condition of employment candidates will be required to participate in a background investigation and be able to obtain a US Government Security Clearance
Ability to travel if required"
Wordpress Developer,Location GurugramPositionWordPress DeveloperJob Summary and Key ObjectivesDesigning and building the website frontendCreating the website architectureDesigning and managing the website backend including database and server integrationGenerating WordPress themes and pluginsConducting website performance testsTroubleshooting content issuesConducting WordPress training with the clientMonitoring the performance of the live websiteRequirementsBachelors degree in Computer Science or a similar fieldProven work experience as a WordPress DeveloperKnowledge of frontend technologies including CSS JavaScript HTML5 and jQueryKnowledge of code versioning tools including Git Mercurial and SVNExperience working with debugging tools such as Chrome Inspector and FirebugGood understanding of website architecture and aestheticsGood communication skillsRequired Experience 23 years
Flutter Developer,"Responsibilities and Duties
Strong experience of 1 years in Flutter
Writing well architecture testable efficient code by using best software development practices
Worked on either Android Studio
Knowledge in developing mobile apps with Flutter
Knowledge of UI designing using JSX
Database Knowledge
Familiarity with UnixLinux environments
Experience in building and triggering APIs
Knowledge of developing Frontend and integrate the Backend services with the applications
Strong analytical and problemsolving skills
Relevant university degree specialized training or equivalent work experience
Add on advantage if experience in Ionic Android native swift
Job Type Fulltime
Schedule
Day shift
Experience
Android development 2 years Preferred
work 2 years Preferred
total work 3 years Preferred
Education
Bachelors Preferred
Programming Languages needed
Java Preferred
Industry
Software Development"
PHP Developer,"We have an urgent opening for PHP Developer with minimum 2 years of web development experience in PHP MySQL with strong knowledge of OOPs concepts and any PHP Framework If you think you are a great PHP programmer then you are at the door step of very exciting opportunity
Technical Abilities
1 2 Years of experience in PHP MySQL with OOP concepts
2 2 Years of experience in Bootstrap jQuery HTML5 CSS3
3 Experience in Laravel CakePHP CodeIgniter Symfony Yii will be big plus But Not Mandatory
4 Experience in WordPress Joomla Mangento or any other CMS will be big plus But Not Mandatory
5 Knowledge of GIT SVN will be a big plus but not mandatory
6 Knowledge of Linux AWS server will be a big plus but not mandatory
Key Skills
CodeIgniter Laravel Symfony Yii CakePHP Django WordPress MongoDB MySQL
Benefits Facility
1 Flexible Working Hours
2 Alternate Saturday Off
3 Referral Bonus
4 Full Time Work From Home
5 Leave Benefits PL Comp Off Public Holidays
6 Extra Activities Birthday Celebration Festival Celebration Outdoor Picnics
7 Stress Free Healthy Work Environment
Job Type Fulltime
Salary 1500000 5000000 per month
Schedule
Day shift
Supplemental Pay
Performance bonus
Experience
Laravel 1 year Preferred
CakePHP 1 year Preferred
CodeIgniter 1 year Preferred
Work Remotely
Yes
Speak with the employer
91 9879297850"
iOS Developer,"We are urgently hiring iOS developer
Experience 24 Years in relevant
Skills Shift Objective C Xcode Coredata integration of Google Map publish an App to Appstore GIT
Location Bhubaneswar
Website wwwandolasoftcom
Job Location Bhubaneswar
Years of Experience 2 Yrs 4 Yrs"
DevOps Engineer,"Job Description
Develop and implement solutions using industry standards and patterns to promote consistency efficiency and risk reductions
Design and implement continuous delivery systems for agile development
Build automation for internal agile infrastructure process and support continuous enhancement
Infrastructure automation in for accelerating Infrastructure SDLC process
Able to do configuration management GCP AWS Aliyun Provide support for GCP AWS and onprem resources as needed
Able to work and collaborate proactively within the interenal team and other departments
Requirements
2 years of operational experience with cloud IaaS and PaaS technologies at the enterprise level
1 year of experience with container and microservices technology in cloud systems
GCP AWS ECS EC2 S3 Lambda CloudFront CloudWatch Azure Service Fabric Azure App Services Azure SQL Azure PaaS Docker Kubernetes Docker Swarm
1 years of experience within Automation area of expertise using Cloud Infrastructures Services Aliyun GCP AWS
1 years of experience managing enterprise onprem infrastructures VMs LBs Network protocols Windows Server Linux
1 years designing and implementing process automation using scripting tools and languages such as PowerShell bash Python and Go
Actively engage with internal teams to develop frameworks and tools to drive extensive automation of the infrastructure environment
Experience working together with teams from several departments to facilitate the orderly execution of a proposed project plan"
JavaScript Developer,"Job Description
Callbacks promises Strong knowledgeCloud AWS SQL Queries recommended
Very good JavaScript and OOP programming in JavaScript mandatory
Coding standards Syntax and Algorithm mandatoryNode JS units tests framework mandatory
Very good problem solving
Required Knowledge Skills and Abilities
3years Experience in Callbacks promises
3years Experience in Cloud AWS
3years Experience in SQL Queries
3years Experience in JavaScript
3years Experience in OOP programming
00800 Years"
Node js developer,"We are looking for a Nodejs Developer responsible for managing the interchange of data between the server and the users Your primary focus will be the development of all serverside logic definition and maintenance of the central database and ensuring high performance and responsiveness to requests from the frontend You will also be responsible for integrating the frontend elements built by your coworkers into the application Therefore a basic understanding of frontend technologies is necessary as well
Responsibilities
Integration of userfacing elements developed by frontend developers with server side logic
Writing reusable testable and efficient code
Design and implementation of lowlatency highavailability and performant applications
Implementation of security and data protection
Integration of data storage solutions may include databases keyvalue stores blob stores etc
Skills And Qualifications
Strong proficiency with JavaScript or CoffeeScript depending on your technology stack
Knowledge of Nodejs and frameworks available for it such as Express StrongLoop etc depending on your technology stack
Understanding the nature of asynchronous programming and its quirks and workarounds
Good understanding of serverside templating languages such as Jade EJS etc depending on your technology stack
Good understanding of serverside CSS preprocessors such as Stylus Less etc depending on your technology stack
Basic understanding of frontend technologies such as HTML5 and CSS3
Understanding accessibility and security compliance Depending on the specific project
User authentication and authorization between multiple systems servers and environments
Integration of multiple data sources and databases into one system
Understanding fundamental design principles behind a scalable application
Understanding differences between multiple delivery platforms such as mobile vs desktop and optimizing output to match the specific platform
Creating database schemas that represent and support business processes
Implementing automated testing platforms and unit tests
Proficient understanding of code versioning tools such as Git
Job Type Fulltime
Salary 3500000 5500000 per month
Benefits
Internet reimbursement
Schedule
Day shift
Experience
work 2 years Required
Education
Bachelors Required
Work Remotely
No
Speak with the employer
91 7985202681"
DevOps Engineer,"About Nokia
At Nokia we create the technology to connect the world Developing and delivering the industrys only endtoend portfolio of network equipment software services and licensing that is available globally Through our research teams including the worldrenowned Nokia Bell Labs Nokia is leading the world to adopt endtoend 5G networks that are faster more secure and capable of revolutionizing lives economies and societies Nokia adheres to the highest ethical business standards as we create technology with social purpose quality and integrity A truly global company we are 160 nationalities working in more than 100 countries
About Nokia Software
Nokia Software is the leading solutions provider in the telecoms software market helping to drive largescale service and network operations automation and digital business transformation in support of customer migrations to 5G Built on Nokias cloudnative Common Software Foundation CSF Nokias multivendor and multinetwork software solutions enrich and secure user experiences automate operations and infrastructure and enable new revenue streams and cost efficiencies
Cloud
Band Network Director is looking for an expert engineer with Strong knowledge
of source control build systems test automation systems Continuous
Integration gated check in and the software development and delivery
process Strong knowledge with continuous integration concepts and tools and
expected to participate in all aspects of the builds integration branching
merging tools used and automation
Skills
required
 At least 8 years experience in a
software development or operations role
 Knowledge of multiple programming
and scripting languages such as Java Go Perl Python Ruby JavaScript and
Bash
 Experience in TestDriven
Development
 Experience in administering
Linuxbased systems
 Experience with configuration
management tools preferably both Terraform and Ansible
 Experience with AWS Google Cloud
Platform or Microsoft Azure
 Experience with Kubernetes
 Experience with Prometheus
Elasticsearch and Grafana is a plus
 Extensive experience with Git
 Extensive experience in source code
branching strategies to support multiple related development projects
 Experience in administering and
migrating source control systems such as Git GitLab Gerrit SVN or ClearCase
 Experience in building robust sustainable
and reusable automation frameworks
 Extensive experience with Continuous
Integration CI tools preferably Jenkins
 Experience with tools for
implementing CI best practices like static code analysis code coverage
analysers automated unit tests and integration tests etc
 Experience with issue tracking
systems preferably Jira
 Experience with Confluence
Qualifications
Bachelors
degree or equivalent experience required Candidates with Masters in Computer
Science will be more relevant
Imagine
creating technology that has the potential to change the world Working with
us you will have a positive impact on peoples lives and help to overcome some
of the worlds most pressing challenges We act inclusively and respect the
uniqueness of people At Nokia employment decisions are made regardless of race
color national or ethnic origin religion gender sexual orientation gender
identity or expression age marital status disability protected veteran
status or other characteristics protected by law Nokia culture welcomes people
as their true selves Come create the technology to connect the world
Apply now"
DevOps Engineer,"DevOps Engineer20000UNE
Applicants are required to read write and speak the following languages English
Preferred Qualifications
Who are we
The Devops team at Oracle Marketing Cloud is on the verge of transforming the development paradigms in the SaaS world at the 43 year old Software Giant With the world moving towards the Cloud Oracle is at the forefront with tremendous portfolio of Cloud offerings However this transformation happens not just at the product level but also the process of conceptualizing developing and deploying the products for the Cloud This is where the Devops team at Oracle Marketing Cloud comes in Using a combination of the cutting edge devops technologies continuous process improvements and innovative business transformation methodologies a small group of us are blazing the trail on the devops philosophy
Our stack and philosophy
Chef Oracle VM OVM Openstack Gitlab Virtualbox Sensu Vagrant Docker Teamcity Rundeck mesos Grafana Graphite ELK stack RubyJavascript Swift RabbitMQ Systemd Gradle Saltstack WindowsLinux Visualization technologies etc Our Product stack is on both Windows and Linux and we develop on Macs Expertise in both platforms as well as understanding of the Mobile are essential for the success Scale is our current passion and our backlog of exciting projects are tremendous While Ruby is our current favorite for most of the development it doesnt matter if you are a star programmer in any of the following Java CC Javascript Python we will be happy to talk to you too We are obviously big on databases Microsoft as well as Oracle Expertise in SQL is all we are looking for in these positions Of course deep knowledge of Oracle databases is an added plus Our philosophy is to make the life of our developers testers and cloud team and eventually our customers as easy as possible This would probably be your once in a lifetime opportunity to be part of a startup kind of culture with the benefits of the backing of one of the most reputed and largest companies around
Who are we looking for
We have a global team spanning 6 different geographical sites in North America and India We are looking for a highly technical member who will plan and execute critical stateoftheart devops projects for the worldwide Oracle Marketing Cloud team If you are looking for a place where you can bring in your creativity and use the latest Devops tools and frameworks look no further
Job Responsibilities
Following are the essential responsibilities of this role It is a constantly evolving role with increased responsibilities as the business evolves
Work on varied projects within the CXM DevOps team
Work closely with the team in India Hyderabad and North America Canada and US
Work on our CICD stack and make continual improvements for increased throughput and optimal use of resources
Collaborate and Support various Scrum teams within CXN Eloqua for the solutions that our team builds for them
Use terraform to automate build out of infrastructure on OCI
Skillsets needed
While we know that not everyone can be a master at everything we are looking for people with interest and basic understanding of the following
Git You are more than just a Git user Would you know how to branch merge squash stash and patch 
Linux Need system level knowledge of Linux Starting from understanding of Kernel architecture process management and configuring a linux system 
Windows Everyone has done windows sometime or other You will be doing more Need to know Windows Services layer APIs and probably done some sort of batch scripting on windows
ChefPuppet Have you done Chef or Puppet By that what we mean is you have written scripts using these tools not just used them If not how about CFEngine Saltstack or Ansible 
System Administration Would you know how to add new windows users StartStop services setup new windows and linux machines Apache
Webservers Have you setup an Apache Webserver If not how about Nginx Understanding of webservers and how it works would be an essential skill
RubyPython You should have programmed significantly on Ruby or Python What we are talking about are much more than writing some simple scripts or knowing the syntax Share with us what you have done and show us how you can program in them
CI Systems We are big on Teamcity If you are not dont worry how about JenkinsBuildbotElectric Commander HudsonCircle or any other popular ones Again we are looking for someone who has modeled workflows in a CI system and has in depth administration knowledge or at least understanding of the concepts All developers these days use CI systems but our group supports these for 100s of developers
Databases SQL Being at Oracle developing enterprise systems we need you to have a pretty good understanding of databases We prefer Microsoft SQL Server and Oracle Database If your understanding of how these databases work is minimal we would at least want you to be a SQL expert We expect you to know JOINUNIONSCHEMASTREAM
ShellPerlRegex Knowing Shell scripting or Perl would show us that you have solid system administration automation experience
JavaCC Have you done any application development While this is not a musthave we would know you can hold your own if you have done this
Networking We deal with very many networking challenges in our daytoday work While we do not expect you to be a network administrator understanding of the basic concepts of networking is a must have
Dockers and Containers Being able to build and deploy images is a critical part of our operations We expect all our stack to be containerized in the next several months Have you heard about this technology and does it interest you 
Terraform for OCI
AgileScrumsKanbanJIRA Devops team does agile We have 2 week sprints and practice our development methodologies religiously We have roadmaps goals and challenging deliverables while managing the daytoday support needs
Communication skills Perhaps this is one of the most important skills that is often overlooked Our team currently is spread across potentially 6 geographical locations and effective oral and written communication is whats really going to make it successful Devops Oracle requires people skills in supporting several people around the world and gone are the days when you are a reclusive programmer
Detailed Description and Job Requirements
Design develop troubleshoot and debug software programs for databases applications tools networks etc
As a member of the software engineering division you will apply basic to intermediate knowledge of software architecture to perform software development tasks associated with developing debugging or designing software applications or operating systems according to provided design specifications Build enhancements within an existing software architecture and occasionally suggest improvements to the architecture
Duties and tasks are standard with some variation displays understanding of roles processes and procedures Performs moderately complex problem solving with assistance and guidance in understanding and applying company policies and processes BS degree or equivalent experience relevant to functional area 1 year of software engineering or related experience
Job Product Development
Location ININIndiaHyderabad
Job Type Regular Employee Hire
Organization Oracle"
PHP Developer,"iBUX is looking for a PHP developer who would be responsible for writing serverside web application logic The ideal candidate must develop backend components connect the application with the other web services and support the frontend developers by integrating their work with the application
Experience
2 years of solid experience as a PHP developer
Responsibilities
Write and Edit PHP Code
Develop and Implement PHP Modules
Test and Troubleshoot Applications
Coordinate with Frontend Developers and Project Managers
Requirements
BEBTechMTech or allied degrees with a focus on science and technology
Awareness of Database software like MySQL
Awareness of PHP frameworks Codeigniter Laravel
Working knowledge of WordPress
Awareness of APIs like Twitter and Google Maps
Working knowledge of Angular HTMLCSS Java Script would be advantageous"
Node js developer,"Job Summary
Skill NodeJs
Exp 3 years
Location Chennai
Requirements
24 years of experience
Skills Required Node JS Node js
Exceptional coding skills in JavaScript both frontend and backend
Proficiency using the Mongo DB shell and related tools
Advanced proficiency in MEAN Stack Node JS Mongo DB Express Angular JS
Thorough knowledge of software development best practices including coding standards code reviews source control management build process continuous integration and continuous delivery
Exceptional verbal written and listening skills
Ability to learn new technologies quickly
Proficient understanding of code versioning tools such as Github svn etc
Interested candidates can share your resume to dineshsatkaspontechcom
Job Type Fulltime
Schedule
Day shift
Work Remotely
No"
Backend Developer,"Environment
Keeping evolution as Constant Yobitel make a platform for every individual and organization to reinvent and innovate their business during each convergence phase in technology
In Yobitel were committed to ensuring everyone in the company continues to benefit from working in an environment of crossdepartmental collaboration where all contributions are recognized and acknowledged
Were a passionate hardworking and sociable team and were looking for likeminded individuals to join us as we continue to grow
Theres never been a more exciting time to join the company And the successful applicant to this role will benefit from running projects absolutely integral to our growth plans over the coming years
Job Theme
We are looking for an experienced Full Stack Developer to come on board on a permanent basis and work in our Bangalore office who have a qualified experience to work in fast pace AI driven platform
Responsibilities
Experience in Agilefull stack development experience covering primarily either ReactJSMEAN frameworks for UI andor NodeJS framework for microservices development
Good knowledge in RESTful API design and implementation Spring Boot framework
Role Specific Capabilities Knowledge NodeJS backend skills Mandatory Experienced in developing web based applications using ReactJS or AngularJS frameworks
Experience in DevOps process and development automation unit and functional test automation and continuous integradelivery
Actively contributing to our work on fascinating Machine Learning problems applying your experience in Python C or Golang and your skills in cloudbased services AWS GCP Azure Javascript
Responsible as Senior and a Back End Engineer who will be working in the technology team and working with the RD team to implement new components
Creating new features for web and mobile application platforms
Producing high quality code and Support and maintain existing applications and customers
Required Skills
Solid experience in Python or Nodejs software engineering
Well versed in HTML5 CSS3 Bootstrap and other frontend technologies good in RDBMS such as Oracle and Mysql
Exposure to NoSQL databases such as MongoDB and Cassandra is advantage
Experience in building RESTful and to integrate with 3rd party APIs
Passionate user of GitBitbucketJiraConfluence
Experience with unit testing jasmine mocha jestetc
Knowledgeable experience in RubyonRails HTML5 CSS Java Script
Qualification Degree in computer science or a related subject or a sound education with practical experience in IT Software Industry
Salary Negotiable upon Experience
Location Bangalore India"
Java Developer,"WORKING REMOTELY IS NOT ACCEPTED
WE ARE LOCATED IN FORT LAUDERDALE FLORIDA AND THIS IS AN INHOUSE POSITION 
Fast paced internet salesbased company needs an experienced PHP developer We are looking for an ambitious and selfdriven developer specializing in PHP and familiar with the Laravel framework to join our inhouse team You will be responsible for managing backend services and the interchange of data between the server and the users Your primary focus will be the development of all serverside logic definition and maintenance of the central database and ensuring high performance and responsiveness to requests from the frontend You will also be responsible for integrating the frontend elements built by your coworkers into the application Therefore a basic understanding of frontend technologies is necessary as well
RESPONSIBILITIES
 Integration of userfacing elements developed by frontend developers
 Build efficient testable and reusable PHP modules
 Integrating API connections with external SAAS systems including webhooks
 Solve complex performance problems and architectural challenges
 Integration of data storage solutions
SKILLS AND QUALIFICATIONS
 Strong knowledge of PHP web frameworks especially Laravel
 Understanding the fully synchronous behavior of PHP
 Proficient understanding of code versioning tools such as Gitlab
 Understanding of MVC design patterns
 Basic understanding of frontend technologies such as JavaScript HTML5 and CSS3
 Knowledge of objectoriented PHP programming
 Understanding of Blade templating and Vue
 Strong knowledge of the common PHP or web server exploits and their solutions
 Understanding fundamental design principles behind a scalable application
 User authentication and authorization between multiple systems servers and environments
 Integration of multiple data sources and databases into one system
 Familiarity with limitations of PHP as a platform and its workarounds
 Creating database schemas that represent and support business processes
 Familiarity with SQLNoSQL databases and their declarative query languages
NICE TO HAVE
Vue Blade Nodejs Composer Symphony Terraform Docker AWS knowledge
PAY 
40 60 per hour Approx 83000 to 125000 in salary Based on Experience
Job Type Contract
Pay 4000 6000 per hour
Schedule
8 hour shift
Monday to Friday
Ability to CommuteRelocate
Fort Lauderdale FL 33309 Required
Experience
PHP 5 years Required
Laravel 4 years Required
Work Location
One location
Companys website
topdawgcom
Work Remotely
No"
DevOps Engineer,"Vidooly is looking for candidates with analytical minds and result oriented work ethics to join our software engineering dev ops team in a fulltime role A positive eager and responsive attitude to solve problems is the most important requirement for the role
We are a SaaSbased video intelligence software product company based in Noida Sector 62 Our customers are online video content creators media companies brands multichannel networks agencies across the world
noofpost
1
edu
language
experience
36 years
roles
roleheading
rolepoint
As an engineer the incumbent would be responsible to automate and streamline our operations and processes
Build and maintain tools for deployment monitoring and operations
Troubleshoot and resolve issues in test and production environments
Research and recommend innovative and where possible automated processes for Systems Administrator tasks
Maintain integrity of the network server deployment and network security
Administer servers storage devices backup devices VPN Gateways and wireless infrastructure
Perform daily system and security monitoring
Handle critical operation tasks as well as on demand requests
Work closely with development teams to integrate their projects into the production AWS environment and ensure their ongoing support once there
Be a DevOps champion work closely with other internal teams to build security reliability and scalability into the development lifecycle
Build engineering automation and productivity tools to streamline and scale applications in the production environment
Build from the ground up reliable infrastructure services in AWS to deliver highly scalable services
Experience in failover configuration and Disaster Recovery process setup
Troubleshoot and resolve issues related to application development deployment and operations
skills
Good hold in LINUX Operating System
Monitoring CloudWatch Nagios New Relic ELK
Solid experience and background working with AWS services including but not limited to EC2 VPC ELB S3 CloudFormation Opsworks RDS Route53 SQS IAM SES API Gateway EMR Auto scale Cloud watch etc
Strong written and verbal communication skills along with customer service troubleshooting and skills
BEBTechBCAMCAMtech with 36 year of experience in software product company managing server"
Software Engineer,"What you bring
Should have minimum 3 years of relevant experience on C Development
Good working experience on Unix VI editor
Good working experience on SQL server database
Good working experience on Shell Script or Perl Script
Added bonus if you have
Knowledge of FIS products and services
Knowledge of the business goals objectives and business operations for the appropriate FIS organization
Knowledge of financial services industry
Knowledge of basic financial analysis principles and ratios"
Wordpress Developer,"Job Location Phase 8B Industrial Area Mohali
13 Years experience with web development and with WordPress
Experience in HTMLCSS
13 Years experience with web development and WordPress required
Experience in PHP
JavaScript and any particular librarysuch as jQuery
Knowledge of WordPress REST API would be a plus
Strong communication skills and the ability to work independently and as part of a team required
We can arrange for telephonic interview first if you are interested in the job
IMPORTANT IF YOU ARE LOOKING FOR A REMOTE JOB PLEASE DONT APPLY
Job Type Fulltime
Salary 1000000 3000000 per month
Experience
WordPress 1 year Preferred
work 1 year Preferred
Education
Bachelors Preferred
Location
Mohali Punjab Preferred"
Software Engineer,"Skills and Experience
 6 years of software development experience building enterprise applications
 Excellent programming skills in NET Core Web API Entity Framework
 Good knowledge of writing SQL queries and procedures
 Experience with Common Design Patterns and adhering to SOLID principles
 Experience with developing rich and responsible web applications
 Good knowledge of writing Unit and Integration Tests
Job Type Fulltime
Education
Bachelors Required
Industry
Software Development
Work Remotely
Temporarily due to COVID19"
Network Administrator,"looking for hardware and networking freshers can also apply
Responsibilities
Maintaining and administering computer networks and related computing environments including systems software applications software hardware and configurations
Performing disaster recovery operations and data backups when required
Protecting data software and hardware by coordinating planning and implementing network security measures
Troubleshooting diagnosing and resolving hardware software and other network and system problems
Replacing faulty network hardware components when required
Maintaining configuring and monitoring virus protection software and email applications
Monitoring network performance to determine if adjustments need to be made
Conferring with network users about solving existing system problems
Operating master consoles to monitor the performance of networks and computer systems
Coordinating computer network access and use
Designing configuring and testing networking software computer hardware and operating system software
WHATSAPP YOUR CV ON 9I7617573319 HR TEAM"
Flutter Developer,"We are looking for a specialized Game developer to turn a game idea into code on a fast moving environment You will be involved in various aspects of games creation from concept to finished product including coding programming audio design production and visual arts
Responsibilities
Translate requirements into complicated but clean and efficient code
Construct the base or the engine on which the game will run
Produce prototypes of gameplay ideas and features
Develop schedules and determine milestones
Generate game scripts and storyboards
Animate characters and objects
Contribute to the design and audio features of the game
Create unit tests and validation procedures to assure quality
Detect identification and resolution and document technical specifications
Polish the game maintain code fix bugs and iron out occurring problems
Skills
Proven working experience in full lifecycle game development
Hands on experience primarily with C or other programming languages Java C etc
High level knowledge of APIs and libraries
Expert in one or more programming specialties artificial intelligence 3D Rendering 3D animation physics multiplayernetworking or audio
Uptodate with the latest gaming trends techniques best practices and technologies
Ability to solve problems creatively and effectively
BS degree in Computer Science or Games Technology
Job Type Fulltime
Pay 1000000 per month
Experience
software development 1 year Required
total work 1 year Required
flutter developer 1 year Required
Education
Bachelors Required
Location
Surat Gujarat Required
Housing rent subsidy
No
Industry
Software Development
Work Remotely
Temporarily due to COVID19"
PHP Developer,"6 months to 1 year of web application development experience in Laravel
Excellent knowledge in Core PHP MYSQL
Experience with other PHP MVC frameworks preferable CodeIgnitor CakePHP etc
Hands on experience in web technologies including HTML5 CSS3 Javascript JQUERY AJAX XMLJSON
Good knowledge of relational and flat databases MySql
Experience in some of the common thirdparty APIsgoogle map facebook Strike Paypal githus etc
Must have strong analytical and problemsolving skills
Ability to work independently
Good verbal and written communication skills in order to document and present architectural design and standards
Job Type Fulltime
Salary 2000000 3000000 per month
Schedule
Day shift
Experience
work 1 year Preferred
total work 1 year Preferred
Education
Bachelors Preferred
Work Remotely
No"
PHP Developer,"Requirement
 Previous working experience as a Laravel developer for 23 years
 In depth knowledge of objectoriented PHPLaravel 5 PHP Framework
 Experience in unit testing frameworks like PHPUnit
 Good knowledge of MySQL database designing and query optimisation techniques
 Hands on experience in RESTful API design and development including implementation of oAuth20 for authentication and authorization
 Working knowledge of version controlling systems like Git clear understanding of Gitflow workflow repository management tools like BitBucket
 Experience in Lumen microframework will be an added advantage
 Strong problem solving and analytical skills"
PHP Developer,"Greetings
Clavax Technologies an renowned IT organization is hiring for PHP Developer WFH till Dec 2020Five Days Working Flexible timings
Job Location Gurgaon
Contact Person Naina Kaushik
Contact no 8076231331
Job Description 
Proficient in OOPS and RDBMS Core PHP 53x MySQL 53 AJAX Apache JavaScript JQuery JSON
Should have good exposure in PHP Java script or any framework of Java script
Good Communication Skills
Good knowledge or experience in MySQLMicrosoft SQL
Note well be conducting virtual Interview Process no need to come physically
Office Timings We follow a 5 day work week flexiwork hour policy office timings are Morning 830 to Evening 830 where in an employee can login any time and is required to complete 8HrsDay or 40 workinghours per week
Benefits
1Medical Insurance cover upto 5 lacs
2 WFH till Dec 2020
3Salary best in industry
Thanks Regards
HR Team
Job Type Fulltime
Salary 1500000 5000000 per month
Benefits
Flexible schedule
Food allowance
Health insurance
Schedule
Day shift
Monday to Friday
Supplemental Pay
Quarterly bonus
Experience
software development 2 years Required
total work 2 years Required
Education
Bachelors Preferred
Programming Languages needed
JavaScript Required
PHP Required
Speak with the employer
91 8076231331"
