Job Title,Job Description
Wordpress Developer,"UWorld is a worldwide leader in online test prep for college entrance undergraduate graduate and professional licensing exams throughout the United States Since 2003 over million students have trusted us to help them prepare for highstakes examinations
We are seeking a WordPress Specialist who enjoys taking on new challenges and is passionate about designing and building attractive and functional websites that meet the specifications of our endusers and stakeholders The WordPress Specialist will be responsible for UI design and frontend development being mindful of user experience and site integration as it pertains to our various Test Prep products
Your Role
 Meeting with stakeholders to conceptualize their ideas and discuss website design and function
 Designing and building the website frontend and implementing new features and functionality
 Converting comprehensive layout and wireframes into working HTML pages
 Conducting website performance tests across all devices and monitoring the performance of the live website
 Troubleshooting content issues
 Conducting WordPress training with stakeholders
 Ensuring highperformance and availability and managing the technical aspects of the content management system
 Ensuring consistent style across platforms and browsers
 Resizing and optimizing icons and media files as needed
Your Experience
 Degree in computer science or related field
 5 years of experience in developing frontend pages in Wordpress
 Working knowledge of frontend technologies including HTML5 CSS3 Bootstrap and jQuery
 Experience building user interfaces for websites andor web applications
 Experience with responsive and adaptive design
 Ability to understand CSS changes and their ramifications to ensure consistent style across platforms and browsers
 Ability to convert wireframes into working HTML pages
 Knowledge of how to interact with RESTful APIs and formats JSON XML
 Proficiency in code versioning tools such as Git VSTS BitBucket etc
 Understanding of PHP backend development
 Comfortable with debugging tools such as Chrome Inspector and Firebug
 Experience working in an Agile environment
 Working knowledge of image editing software eg Photoshop
Soft Skills
 Proficient written and verbal communication skills email phone etc
 Excellent analytical communication and research skills
 Excellent attention to detail and organization skills and ability to articulate ideas clearly and concisely
 Ability to work effectively within a changing environment that is going through high growth
 Exceptional followthrough personal drive and ability to understand direction and feedback"
Wordpress Developer,"Job Description We are seeking a WordPress Developer responsible for both backend and frontend development including creating WordPress themes and plugins This position requires a combination of programming skills namely PHP HTML5 CSS3 and JavaScript and aesthetics understanding element arrangements on the screen the color and font choices and so on The candidate should have a strong understanding of industry trends and content management systems Experience with the responsive and adaptive design is strongly preferred Also an understanding of the entire web development process including design development and deployment is preferred Responsibilities Designing and implementing new features and functionality Establishing and guiding the websites architecture Ensuring highperformance and availability and managing all technical aspects of the CMS Helping formulate an effective responsive design and turning it into a working theme and plugin Skills and Qualifications Good understanding of frontend technologies including HTML5 CSS3 JavaScript jQuery Experience building user interfaces for websites andor web applications Experience designing and developing responsive design websites Comfortable working with debugging tools like Firebug Chrome inspector etc Ability to understand CSS changes and their ramifications to ensure consistent style across platforms and browsers Ability to convert comprehensive layout and wireframes into working HTML pages Proficient understanding of code versioning tools Strong understanding of PHP backend development
Job Types Fulltime WalkIn
Salary 1500000 2000000 per month
Schedule
Day shift
COVID19 considerations
Candidates currently in bangalore are conisdered
Industry
Media Communications
Work Remotely
No"
Node js developer,"We are looking for qualified developers who will be responsible either to develop a new website or maintain an old website built in NodeJS Knowledge of Nodejs and frameworks such as Expressjs Sailsjs Socketio Strong Loop Meteorjs Koajs Hapijs is a must
Roles Responsibilities
Tasks Activities
Requirement gathering from BusinessStakeholders
Discussion with the clientbusiness team to understand their requirements
Ask relevant questions to clarify the business requirements
If needed document the business rules
Estimations Task Planning
Divide the project into modules and tasks based on the business requirement or SRS
Estimate time for the modulestasks based on different estimation techniques
Prepare project plan and WBS which will have each module and tasks with specific start and end date
Seek approval from all the stakeholders on WBS and prepare the project plan accordingly
You should be wellversed with the project management tool
Database creation updating custom modules
Identify the modulestasks and prepare the database designs using MySQL Workbench
Discuss the same with the team members and seek approval from stakeholders
Coding Debugging Unit Testing Documentation of Code and Application
As per the best standard practices and guidelines code each module within the timeline mentioned in WBS
Debug and unit test the codemodule
Ability to write testable codes and handle various testing tools Example JestJasmineMocha and test runner like KarmaChutzpah
Use appropriate versioning tools like GIT SVN etc
Document the code and application which later can be shared with the client
Prepare the user manuals for custom modulecode which needs to be shared with the client and used for training purposes as well
Optimize the website after checking through benchmarking tools like wwwgtmetrixcom or Google Page Speed
Experience on Angular or React JS is a plus
Understanding the nature of asynchronous programming including its quirks and workarounds
Perform user authentication and user authorization between multiple systems servers and environments
Understanding the differences between multiple delivery platforms such as mobile vs desktop and optimizing output to match the specific platform
Project Deployment Maintenance
Check all the deployment checklist before putting anything on production
Update the security patches whenever those are available
Mandatory Skills Knowledge
Minimum 2 years of development experience in NodeJS ExpressJS and MongoDB
Good understanding and experience of HTML CSS JavaScript
Handson experience with ES6 ES7 ES8 features
Thorough understanding of the Request Lifecycle including Event Queue Event Loop Worker Threads etc
Familiarity with security principles including SSL protocols data encryption XSS CSRF
Expertise in Web Services REST APIs will be beneficial
Proficiency in Linux and deployment on Linux are valuable
Knowledge about ORM like Sequelize and ODM like Mongoose and the ability to handle DB transactions is a necessity
Experience with Angular JS React JS will be an added advantage
Expertise with RDBMS like MySQL PostgreSQL will be a plus
Knowledge of AWS services like S3 EC2 will be helpful
Understanding of Agile and CICD will be of value
Technologies Frameworks Tools Proficiency
LanguagesFrameworks Node JS Express JS jQuery JavaScript CSS Ajax
Database MongoDB MySQL
Tools Git
Whats in it for you
Opportunity to grow and scale high with us
Work in a fun and transparent atmosphere alongside a collaborative team
Guidance and support from the senior staff for your growth
Competitive salary with benefits"
Flutter Developer,"We are currently looking for a Flutter Developer to join our team
Skills
Android Application Development
IOS Application Development
Bugzilla
Java
REST API
Software Development
Web Application Development
GIT
QA
Firebase
User Interface Design
Flutter
Flexible
UIIUX
Interaction Design
Kotlin
Layout Design
Collaborative
IOS Testing
QA Analysis
Collection Framework
Responsibilities and Duties
Design and build multiplatform apps for iOS and Android using Googles Flutter
Collaborating closely with the teams of UXUI designers PMs QAs and other developers
Review and maintain existing projects
Handle bug fixing and improving application performance for existing and ongoing projects
Participating in estimating the timeline for the new requirements and projects
Requirements
Candidates must have flutter and dart experience
Expertise in handling user friendly UI based on requirements in flutter
Integration Knowledge and understanding of Firebase
Good and handon experience with Flexbox layout for building Responsive pages
Experience and Skills
Experience with offline storage threading low battery usage and performance tuning
Experience with version control tools like Git Basic knowledge of Payment
Experience in Android and iOS publishing
Minimum 2 to 3 years work experience in Android JavaKotlin or iOS
Experience of handling location services notifications video recording rest APIs 3rd party integrations in flutter
Required Experience and Qualifications
Experience 1 3 years in Angular Developer Required 
Graduation BTech Required 
Proficient in English Required"
PHP Developer,"We are an engineering firm looking for someone to work on our Laravel PHP based program that manages timesheets work details etc Our current application was used to manage 150 peoples data and needs to be scaled up to be able to handle 5000 people
Software developer with 5 years of work experience working on ERP or SAAS applications is a must You will be asked to help us find the limitations of our existing software then plan out and execute the upgrades
Some of your day to day tasks will be
Create and maintain features list based on business need
Lead daily standup meetings to discuss coding progress
Write code and participate in code reviews
Ensure all components are tested thoroughly maintain staging site
Have a willing attitude ready to take on new challenges
As you can see from the list of daily activities they are all technical in nature and varied in job type We are a distributed team working remotely so you must be self motivated because you will not have a direct manager to monitor you
If you have worked as a software engineer and specifically as a Laravel PHP developer then you will be a good fit for this role
These are some of prerequisites for this job
You should have 5 years of programming experience
Knowledge of Laravel PHP is a must
Knowledge of AWS is a big plus
A good eye for design is a plus
Knowledge of big data management is a plus
Be ready to work 2 to 3 days remotely
Job Type Fulltime
Pay 6500000 7500000 per month
COVID19 considerations
You will be working remotely
Experience
total work 5 years Required
Education
Bachelors Required
Work Remotely
Yes"
PHP Developer,"Job Description
To develop and deploy new features modules and write bugfree code for webbased applications
To optimize prewritten PHP Code and MySQL queries bringing efficiency to the overall project
Perform UNIT testing
If required test debug clean the code and review the code written by other team members
Might need to communicate discuss propose the correct solution according to our requirement
Might need to learn new technologies based on company requirements
Min 5 years of experience
Job Type Fulltime
Salary Up to 72000000 per year
Schedule
Day shift
Monday to Friday
Experience
total work 5 years Required
Education
Bachelors Preferred"
Flutter Developer,"1 Years of Experience in Flutter App Development
Good to have iOS and Android experience
Job Type Fulltime
Salary 1500000 3000000 per month
Schedule
Day shift
Experience
flutter 1 year Required
total work 1 year Required
Work Remotely
No"
Full Stack Developer,l3 comcept located rockwall texas 30 minute heart downtown dallas result driven organization focused innovation delivery quality product service customer experiencing rapid growth increasing market share full stack web developer seeking opportunity work small crossfunctional team provides career advancement potential challenging rewarding agile development environment direct business revenue impact read day day responsibility include limited designing developing documenting testing debugging software system multitier solution including web frontend servicesdatabase backend position provide challenging opportunity develop contemporary web ui providing situational awareness gi context variety consumer team work fast moving always interested best technical solution always open new idea make product better customer qualification required skill qualification us citizenship ability obtain maintain dod security clearance bachelor degree computer science engineering physic mathematics related degree may considered must 7 year related software development experience solid knowledge applying object oriented design analysis concept solid knowledge one following language c java javascript react j angular j working knowledge interacting building rest andor soap apis familiaritypractical experience version control concept exposure interest distributed version control system mecurial git exposure sql dbms management implementation want learn exposure agile software development methodology scrum want learn excellent verbal written active listening communication skill ability solve problem collaboratively desired skill qualification master degree computer science engineering physic mathematics candidate needed qualification contacted information candidate must able obtainmaintain dod clearance requires us citizenship must able pas additional security background check required u l3 technology comcept specializes isr sensor networking data processing visualization advanced analytics antenna system currently experiencing rapid growth increasing market share give u ability provide excellent career advancement potential offer candidate highly competitive base salary benefit package includes medical dental vision 401 k matching tuition reimbursement eligibility work 980 schedule mean could every friday generous vacation policy l3 technology equal opportunity employer minority females veterans individual disabilities sexual orientation gender identity maintain drugfree workplace perform preemployment substance abuse testing background check u security clearance required none schedule fulltime shift day 1st travel yes 10 time organization division comcept20000033 job level individual contributor job posting aug 9 2018 110042 pm job engineeringhardwaresoftware
Full Stack Developer,exciting opportunity join dallas based tech start full stack developer contract hire role position get part designing coding new existing application working front end back end specifically utilizing javascript nodejs reactjs company operates laidback collaborative environment team rapidly expanding getting ready start production several new development project big part think might full stack developer looking send resume today required skill experience 3 year javascript experience experience nodejs reactjs high school diploma ged required desired skill experience good communication skill ability team player bachelor degree computer science preferred equivalent combination education experience tech breakdown javascript nodejs reactjs daily responsibility 70 full stack development handson coding 15 testing 15 collaboration project management design offer contract hire opportunity 40 60hr doe flexible hour laidback collaborative environment
iOS Developer,"Sr iOS Developer
Job Id TCDV270420001
Experience 4 years
Job Location Kolkata Pune
Academics BEBTech BCA MCA
Salary As per Industry Standards
Requirements
Strong knowledge of Swift and ObjectiveC
Understanding of iOS design principles and interface guidelines
Experience with Offline storage Threading Storyboard Autolayout and performance tuning
Practical knowledge of Git and its applications
Strong knowledge of iOS Architectures
Familiarity with Apple services like Apple Push Notification Services Inapp Purchase
Familiarity with REST API to connect iOS applications with backend services
Knowledge of the opensource iOS ecosystem and the libraries available for common tasks
Experience with App Store application configuration and review process
Ability to communicate well in English with clients abroad
Ability to manage a team of developers
Key Job Responsibilities
Translate designs and wireframes into high quality code
Designing and developing advanced applications for the iOS platform
Collaborate with crossfunctional teams to define design and ship new features
Unittesting code for robustness including edge cases usability and general reliability
Bug fixing and improving application performance
Continuously discover evaluate and implement new technologies to maximize development efficiency
Working with team for RD on new features
Communicate with client and maintain the synchronisation between team and client
Analyse the functional aspects of clients according to their requirements and come with solutions that
will satisfy client needs and enhance the work functions
Good To have
Experience in building complex applications
Knowledge of Multi Language support in apps
Knowledge about payment gateway integration
Knowledge of social integration like facebook Google etc
Knowledge of doing application development on different device types and different
orientations
Experience in various AWS services like EC2 S3 Cloudfront Load balancing etc
Experience in Oauth protocol
Experience in various third party service integrations like Twillio Salesforce ZOHO etc
Your Gain
You will be working with a dynamic and dedicated team in various complex projects and will
get guidance from seniors regarding scalable architecture
For job application send your resume to careerinnofiedcom"
PHP Developer,"Job Description
PHP Developer will be responsible for managing backend services and the interchange of data between the server and the users He will also be responsible for integrating the frontend elements built by your coworkers into the application Familiarity with the limitations of PHP as a platform and its workarounds Proficient in PHP Angular HTML5 JavaScript JQuery Expert Experience with PHP MVC frameworks Laravel CodeIgniter Zend etc Handson Angular Excellent relational database skills with MySQL Experience with building restful JSON web services Preferred
Required Candidate profile
Candidate should have a minimum of 35 years of experience in PHP Development
The Developer will be responsible for design development enhancement debugging and implementation of Websoftware applications using an Agile team ScrumKanban environment You will get an opportunity to work with a variety of technologies and frameworks Responsibilities include creating the API using PHP and MySQL and integrating the APIs in the front end using Angular React HTML and CSS
Job Type Fulltime
Schedule
Day shift
Experience
PHP Laravel 3 years Preferred
total work 3 years Required
Education
Bachelors Required
Location
Kochi Kerala Preferred
Benefits
Paid leaves Leave encashment
Work from home
Industry
Software Development
Work Remotely
Yes"
Node js developer,"Job description
Strong proficiency with JavaScript
Knowledge of Nodejs and frameworks available for it
Understanding the nature of asynchronous programming and its quirks and workarounds
Good understanding of serverside templating languages
Required Candidate profile
Good understanding of frontend technologies such as HTML5 and CSS3
Integration of multiple data sources and databases into one system
Exp 4 7
Salary As per company Norms
Notice period Immediately or 10 days
Expected Start Date 20102020
Job Type Fulltime
Salary 27138900 70000000 per year
Schedule
Day shift
Experience
Javascript 4 years Preferred
Node Js 5 years Required
Education
Bachelors Preferred
Work Remotely
No"
Machine Learning,"Data Scientist Decision SystemsMachine LearningDeep Learning20000WYR
Applicants are required to read write and speak the following languages English
Preferred Qualifications
Oracle Cloud Infrastructure OCI is a strategic growth area for Oracle It is a comprehensive cloud service offering in the enterprise software industry spanning Infrastructure as a Service IaaS Platform as a Service PaaS and Software as a Service SaaS OCI is currently building a futureready Gen2 cloud Data Science service platform At the core of this platform lies Cloud AI Cloud Service
What OCI AI Cloud Services are A set of services on public cloud that are powered by ML and AI to meet the Enterprise modernization needs and that work out of the box These services and models can be easily specialized for specific customerdomain by leveraging existing OCI services
Key Points Enables customers to add AI capabilities to their Apps and Workflows easily via APIs or Containers Useable without needing to build AI expertise inhouse and Covers key gaps Decision Support NLP Computer Vision for Public Clouds and Enterprise in NLU NLP Vision and Conversational AI
Youre Opportunity As we blaze the trail to provide a single collaborative ML environment for datascience professionals we will be extremely happy to have you join us and share the very future of our Machine Learning platform by building an AI Cloud service
We are addressing exciting challenges at the intersection of artificial intelligence and cuttingedge cloud infrastructure We are building cloud services in Decision Support Anomaly Detection Time series forecasting Fraud detection Content moderation Risk prevention predictive analytics computer vision natural language processing NLP and speech that works out of the box for enterprises Our product vision includes the ability for enterprises to be able to customize the services for their business and train them to specialize in their data by creating micro models that enhance the global AI models
What Youll Do
Provide machine learning methodology leadership
Work on Decision support areas such as Anomaly Detection Fraud Detection Recommendation Systems Personalizer Content Moderation and Forecasting Analytics
Knowledge and work experience in Mathematical and Statistical models like State Estimation techniques statistical risk analysis using Monte Carlo Simulation stochastic optimization and timeseries forecasting
Build a core model of cognitive service using various open source and machine learning principles and techniques Deep Learning ImageNet models CNN RNN Transformer Seq2Seq
Brainstorm and Design various POCs using MLDLNLP solutions for new or existing enterprise problems
Work with fellow data scientistsSW engineers to build out other parts of the infrastructure effectively communicating your needs and understanding theirs and address external and internal shareholders product challenges
Building core of Artificial Intelligence and AI Service as Decision Support Vision Speech Text NLP NLU and others
Leverage Cloud technology Oracle Cloud OCI AWS GCP Azure Heroku or similar technology
Build models with Python and machine learning libraries Pytorch Tensorflow Big Data Hadoop HBase Spark etc
Capable of quickly becoming familiar with new approaches to Machine Learning
You have been exploring or working on some of the latest advancements in the deep learning space like TensorFlow
Qualifications
Masters degree preferred in computer science Statistics or Mathematics artificial intelligence machine learning speech recognition natural language processing operations research or related technical field
1 year for PhD 4 years for Masters or 6 years of Experience designing and implementing machine learning models in production environments
Expert in at least one high level language such as ScalaJavaFCC Java and Scala preferred
Expert in at least one scripting language such as Python Javascript Shell Python and Javascript preferred
Working knowledge of current techniques and approaches in machine learning and statistical or mathematical models like State Estimation techniques statistical risk analysis using Monte Carlo Simulation stochastic optimization and timeseries forecasting for Anomaly detection Fraud detection Risk analysis etc
Knowledge in algorithms like Sequential Probability ratio test One class SVM Fourier Transformation Holts Winters Seasonal Hybrid ESD Seasonal decompositionSTL
Experience using ML and DL languages using Python and Java to manipulate data and draw insights
Practical experience and deep knowledge in algorithms for Anomaly detection NLP NLU sentiment analysis Text to Speech Vision recommender systems reinforcement learning and another AI service
Practical experience in feature engineering and evaluation automation of such tasks model interpretation visualization
Experience or willingness to learn and work in Agile and iterative development and DevOps processes
Strong drive to learn and master new technologies and techniques
Deep understanding of data structures algorithms and excellent problemsolving skills
You enjoy a fastpaced work environment
Additional Preferred Qualifications
Deep experience in Statistics Mathematical models Multivariate and Univariate Anomaly detection algorithms are all a huge plus
Experience with Cloud Native Frameworks tools and products is a plus
Have an Impressive portfolio on Kaggle Profile is a plus
Handson experience with horizontally scalable data stores such as Hadoop and other NoSQL technologies
Our vision is to provide an immersive AI experience on Oracle Cloud Aggressive as it might sound our growth journey is fueled by highly energetic technology savvy engineers like YOU who are looking to grow with us to meet the demands of building a powerful nextgeneration platform Are you ready to do something big
Detailed Description and Job Requirements
Design develop troubleshoot and debug software programs for databases applications tools networks etc
As a member of the software engineering division you will assist in defining and developing software for tasks associated with the developing debugging or designing of software applications or operating systems Provide technical leadership to other software developers Specify design and implement modest changes to existing software architecture to meet changing needs
Duties and tasks are varied and complex needing independent judgment Fully competent in own area of expertise May have project lead role and or supervise lower level personnel BS or MS degree or equivalent experience relevant to functional area 4 years of software engineering or related experience
Job Product Development
Location ININIndiaBengaluru
Job Type Regular Employee Hire
Organization Oracle"
iOS Developer,"Full Time
Bengaluru
Posted 1 month ago
Website
wibmopay Wibmo
About the Company
Wibmo is a USbased leading provider of cashless payments and payment security solutions to banks merchants and consumers in emerging markets including India The company based in Cupertino CA and Bengaluru India processes billions of transactions and delivers high availability digital payment services to banks merchants and consumers
With services in over 20 countries and recently acquired by PayU the fintecharm of Naspers wwwnasperscom Wibmo is focused on delivering stateoftheart digital payment solutions around the world
With a strong innovative solutions culture the rapidly growing company is emerging as a leading provider of digital payment solutions and services and seeks highly motivated selfdirected individuals to join the organization in various roles
Job Responsibilities
Design and build advanced app features for the iOS platform
Independently craft project solutions by applying solid ObjectOrientedDesign principles
Working in a team of talented iOS engineers developing amazing native apps
Work closely with product management UX to execute an idea from concept to delivery using excellent software design coding processes
Continuously discover evaluate and implement new technologies to maximize development efficiency
Technical Skills
ObjectiveC Cocoa Swift Appstore App Submission process Provisioning profile and Cerftificate Handling
Firebase Crashlytics remote notifications
Cocoapods Swift Package Manager
Required Qualification for This Role
58 years of software development experience
Experience with iOS ObjectiveC Cocoa Swift
Good communication skills and should be able to express ideas seamlessly
Experience in building fintech travel and shopping portals is a plus
Experience on BackEnd STACK technologies is a plus LAMP MEAN etc
Coursework in ObjectOriented programming languages CJava etc
A passion for technology and the ability to learn new concepts quickly
Solid understanding of the full mobile development life cycle
Own pod or framework development is a plus
Reporting to Engineering Manager Director of Engineering
Education Bachelors degree in Engineering
Experience 58 years
Communication Skills Good communication skills and should be able to express ideas seamlessly
To apply for this job email your details to talentwibmocom"
Flutter Developer,"Job Title Flutter Developer
Location Malappuram Kerala
Tech Skills 
Must have Worked with Flutter Android Application Development
Excellent Ability to Develop Understand Algorithms
Strong Knowledge in Restful Web Services Experience in Interacting with Web
Experience with Offline Storage Threading and Performance Tuning
Strong Knowledge in Push Notifications
Strong Knowledge in API Integrations
Analytical Problem Solving and Decision Making Skills
Knowledge in ECommerce Industry will be a plus
Experience
Flutter 1 year
Job Type Fulltime
Salary 2000000 6000000 per month
Schedule
Monday to Friday
Benefits
Health insurance
Provident fund PF"
Backend Developer,"Looking For Java Developer with python 
Experience in JAVA JAVA scripts SpringBoot 
Experience in Python application development 
Extensive experience in backend Database 
Extremely team oriented collaborative and flexible
Strong aptitude for learning new technologies
Ability to work collaboratively and flexibly
Job Type Fulltime
Salary 1301600 5000000 per month
Experience
total work 1 year Preferred
java 1 year Preferred
Education
Bachelors Preferred
Work Remotely
Temporarily due to COVID19"
Software Engineer,"Role Summary
QA Engineer Software Tester 25 years of Experience only apply for this position
We are seeking a talented and experienced QA Engineer to handle different products
Work on multiple projects simultaneously for mobile web applications
Perform manual testing however automation testing would be an advantage of web and mobile applications
Design and execute cutting edge testing strategies
Collaborate with Project Managers Team Leads and Developers to understand productproject features and new technical implementations
Identify test cases and create test plans
Define test strategies and create test cases to validate software design
Execute all levels of testing System Integration and Regression
Analyzing test results on database impacts errors or bugs and usability
Work crossfunctionally with teams across the globe to resolve and validate any issues uncovered during the integration test cycle
Participate in the complete software life cycle from initial specification development through release and implementation
Job Type Fulltime
Salary 1000000 5000000 per month
Benefits
Flexible schedule
Food allowance
Health insurance
Work from home
Schedule
Flexible shift
Morning shift
Supplemental Pay
Performance bonus
Experience
work 1 year Preferred
total work 1 year Preferred
Manual testing 1 year Preferred
Education
Bachelors Preferred
Work Remotely
Temporarily due to COVID19
Speak with the employer
91 8420476437"
Wordpress Developer,"Templatic is one of the most popular WordPress companies a pioneer in WordPress themes for 10 years and catering to hundreds of thousands of customers worldwide We have a portfolio of applike WordPress themes and plugins used on thousands of websites Currently we are looking to extend our team with amazing WordPress developers
If youre passionate about writing beautiful WordPress code regardless of your level of experience were looking for you
Responsibilities
Collaborate with some of the best WordPress development talent to build custom solutions for our enterprise clients
Write efficient robust and reusable code while adhering to WordPress coding standards
Manage project tasks timelines and communication
Develop and maintain technical project documentation
Must Haves
Working proficiency in
WordPress plugin and theme development
MySQL PHP JavaScript HTML CSS
Objectoriented programming
SVN Git version control system
Good to Have
Some experience in
BuddyPress andor WooCommerce
package manager eg Composer
testing frameworks eg PHPUnit
any JS framework eg Vue React jQuery
experience with web servers NginxApache
RESTWeb service APIs
background job processing
Job Types Fulltime Parttime
Pay 2000000 5500000 per month
Benefits
Paid sick time
Paid time off
Work from home
Schedule
Flexible shift
Supplemental Pay
Quarterly bonus
Experience
WordPress 2 years Preferred
Language
English Preferred
Industry
Software Development
Work Remotely
Yes"
Django Developer,"Company Klocrix Business Solutions Pvt Ltd
A per our conversation please check the 
Job Description 
Good Understanding of Methodologies
Experience in Web Framework Django is Must
Basic Understanding of Technologies Such as JavaScript HTML5 and CSS3
Understanding of the REST principles and their implementation in Python
Good Communication skills
Note preferred only tricity candidates
Experience 2 3 Years
Working Days 5 Sat Sun fixed off 
No Remote work
Location Mohali Punjab
Job Type Fulltime
Salary Up to 4500000 per month
Schedule
Monday to Friday
Education
Bachelors Preferred
Work Remotely
No
Speak with the employer
91 8219327624"
Backend Developer,"Description
If you desire to be part of something special to be part of a winning team to be part of a fun team winning is fun We are looking forward to Associate Analyst based in Pune India In Eaton making our work exciting engaging meaningful ensuring safety health wellness and being a model of inclusion diversity are already embedded in who we are its in our values part of our vision and our clearly defined aspirational goals This exciting role offers opportunity to
Understands functional requirements and participates in design development and delivery of quality code at the component level
Administersmanages technical systems per prescribed procedures
Maintains a strong knowledge of current and developing technologies impacting the technology domain and User Community This is to be achieved through continuing education participation in user groups professional organizations ongoing personal research into emerging and evolving technologies
Proactively engages with team and leads to improve upon all aspects of Software Development Life Cycle
Participates in meetings and facilitate discussion that leads to meaningful dialogue and identifies and documents appropriate system business requirements
Works on Analysis and Design for requests assigned in addition to development and testing
Provides estimates for effort and schedule for assigned tasks OnTime Delivery and Quality per Defect Density
Creates and executes test plans for task and unit level programming deliverables
Ensures signoff on all major system deliverables by stakeholders
Implements changes in compliance with Eaton practices for change management
Maintains understanding of key processes schedules cycles profiles etc for the technical systems in use by a customer
Ability to work independently work under pressure adapt to demanding situations and maintain schedules
Provide regular clear and consistent communication written and oral on the status of issues deliverables prioritization and timing back to IT stakeholders
Consults with customers and IT managers to develop define execute and prioritize work assignments and work delivery
Communicates effectively with both technical and business personnel to gather requirements communicate expectations identify solutions and create action plans
Collaborateshare support work Knowledge to other team members and third Party applicationsteams
Qualifications
Requirement
Bachelor in EngineeringBEB Tech andor required equivalent Overall 23 years of IT experience
Good understanding on Software Development Life Cycle and Agile methodologies
Development experience in Microsoft Technologies C ASPNET MVC WCF
Development experience with Web Technologies Angular TypeScript HTML CSS
Hands on experience with managing version control repository like TFS BitBucket or similar
Hands on experience with IIS configurations
Requires knowledge on ObjectOriented Programming methodology
Hands on experience with RDBMS SQL Server andor Oracle working on backend objects like stored procedures functions
Good understanding of RESTful and SOAP based services
Yes Because you are the one we are looking for we hope to hear from you now
LIMY1
We make what matters work Everywhere you lookfrom the technology and machinery that surrounds us to the critical services and infrastructure that we depend on every dayyoull find one thing in common It all relies on power Thats why Eaton is dedicated to improving peoples lives and the environment with power management technologies that are more reliable efficient safe and sustainable Because this is what matters We are confident we can deliver on this promise because of the attributes that our employees embody Were ethical passionate accountable efficient transparent and were committed to learning These values enable us to tackle some of the toughest challenges on the planet never losing sight of what matters
Job Information Technology
Region Asia Pacific
Organization Corporate Sector
Job Level Individual Contributor
Schedule Fulltime
Is remote work ie working from home or another Eaton facility allowed for this position Yes
Does this position offer relocation No
Travel No"
Network Administrator,"Is managing large networks and building data centers your cup of tea Then you will thrive and grow with our IT team We are looking for IT rock stars with a zeal to become IT managers and Senior consultants You will build new IT infrastructure from the bottom up
Responsibilities
Windows and Linux systems business applications antivirus protection email and authentication administration
Perform software and application development installation and upgrades
Plan and implement network security including building Firewalls managing host security file permissions backup and disaster recovery plans file system integrity and adding and deleting users
Evaluate andor recommend purchases of computers network hardware peripheral equipment and software
Install configure and maintain workstations file Servers Ethernet networks network cabling and other related equipment devices and systems adds or upgrades and configures modems disk drives data acquisition boards CD ROM units printers and related equipment
Troubleshoot networks systems and applications to identify and correct malfunctions and other operational difficulties
Network administration including backup security management user account management email systems including email web server Internet access office systems and applications support
Supports server network and desktop hardware software and applications
Plans implements and supports the network and computing infrastructure plan
Manages small to medium sized projects according to agreed upon budgets and schedules
Network Infrastructure design and troubleshooting WAN and TCPIP administration SoftwareHardware testing maintenance support and advanced enduser support
Ability to identify and resolve computer system malfunctions and operational problems
Ability to provide technical training to end users and learn and support new systems and applications
PlatformsApplications
Linux ClearOS Windows Server 200x Windows XP to 7 VMWare MS Office MS Exchange Tally PeopleSoft or any ERP system LANWAN WMS systems Microsoft SQL support
Minimum Qualifications
2 year Associates Degree
4 years experience PC and network support experience in a UnixMicrosoft environment
Computing and network hardware and peripheral equipment
Knowledge of computer andor network security systems applications procedures and techniques
Windows Servers and desktop products
Demonstrated ability to administer a 250 node network including Firewalls
Demonstrated ability to support networked printers and photocopiers
Preferred Qualifications
Any Graduate with completion of echnical courses like GNIIT which involves more than 1 years of technical training MCSCMCSE MCP Red Hat Certified RHCE VCP etc
Experience with ClearOS SANNAS
Experience with Cloud based networks
Minimum 2 years experience as Windows Systems Administrator
Minimum 2 years experience as a Linux Systems Administrator
Supervising or training juniors and being the consultant for computer problems beyond the knowledge of technical support staff"
Machine Learning,"Leben Care is offering 3 6 9 month internships in the areas of deep machine learning and computer vision The internships will require novel research as well as development for solving challenging problems We are seeking qualified and highly motivated graduate students Masters PhD interested in working on these problems
The interns will have an opportunity to work on large public domain datasets publish in toptier conferences such as CVPR ICCV ECCV NIPS ICML and SIGGRAPH work with businessproprietary use cases and datasets leading to inventions and patents
Qualifications Experience
A BS MS degree in Computer Science Electrical Engineering or related field
Handson experience in machine learning computer vision Prior publication record in relevant toptier conferences journals highly desirable
Technical Skills
Proficiency in C C Python Experience using OpenCV Caffe Theano Torch
Experience on application development in Linux Windows desirable
General Skills
Excellent communication problemsolving and analytical skills ability to learn quickly
A strong passion for empirical research and for answering hard questions with data
Ability to work both autonomously and in a team
Number of Positions
2
Location
Hyderabad India
How to Apply
Please send a cover letter and resume to hrlebenai Please put Machine Learning Intern in the subject line"
